k,codigo,h,mae
14,391/243,7,0.22251432418823258
14,391/243,8,0.1826680850982667
14,391/243,9,0.7837502956390381
14,391/243,10,1.3050152587890624
14,391/243,11,0.9684148025512695
14,391/243,12,1.17471173286438
14,391/33,1,0.6864190292358394
14,391/33,2,0.2004039764404295
14,391/33,4,0.10216274261474645
14,391/33,5,0.13116729736328203
14,391/33,6,0.12223384857177777
14,391/33,7,0.2167033386230468
14,391/33,8,0.19532241821289098
14,391/33,9,0.32899497985839865
14,391/33,10,0.0553840255737299
14,391/33,11,0.7513319015502926
14,391/437,1,0.07804813385009801
14,391/437,2,0.13559589385986293
14,391/437,4,0.2940446853637688
14,391/437,5,0.1415104675292973
14,391/437,6,0.2856478500366215
14,391/437,7,0.1355601119995118
14,391/437,8,0.060566520690917613
14,391/437,9,0.030071029663085724
14,391/437,10,0.021417045593262074
14,391/437,11,0.20423904418945327
14,404/69,1,0.06605400085449187
14,404/69,2,1.665494613647461
14,404/69,4,0.439527969360352
14,404/69,5,0.12614458084106417
14,404/69,6,0.02496582031249961
14,404/69,7,0.09025491714477507
14,404/69,8,0.5317865753173825
14,404/69,9,0.07833242416381836
14,404/69,10,0.10196063995361371
14,404/69,11,0.24774011611938462
14,404/69,12,0.8208580398559571
14,405/17,1,0.18234053611755374
14,405/17,2,0.0464239430427551
14,405/17,4,0.4025175118446349
14,405/17,5,0.45478189706802374
14,405/17,6,0.3198017120361327
14,405/17,7,0.126816611289978
14,405/17,8,0.21096896648406993
14,405/17,9,0.17003498077392587
14,405/17,10,0.015806894302368146
14,405/17,11,0.00046354293823247517
14,405/34,1,0.3157352733612062
14,405/34,2,0.7463252162933349
14,405/34,3,0.5365574836730955
14,405/34,4,0.5127639007568359
14,405/34,5,0.49021482467651367
14,405/34,6,0.5266644763946533
14,405/34,7,0.6491759872436522
14,405/34,8,0.46053624153137207
14,405/34,9,0.2103214359283445
14,405/34,10,0.010545072555542045
14,405/34,11,0.14017862319946284
14,405/34,12,0.35913087844848635
14,418/15,1,0.1993257451057434
14,418/15,2,0.16976576566696167
14,418/15,4,0.18046036720275882
14,418/15,5,0.20619763374328604
14,418/15,6,0.2832892799377442
14,418/15,7,0.23904110431671133
14,418/15,8,0.3041687679290772
14,418/15,9,0.37745340824127194
14,418/15,10,0.21217053413391107
14,418/15,11,0.08137136459350591
14,418/4,1,0.4020106077194212
14,418/4,2,0.48243722438812275
14,418/4,3,0.2692591190338134
14,418/4,4,0.23289750576019297
14,418/4,5,0.04460637092590325
14,418/4,6,0.0772687673568726
14,418/4,7,0.14532179355621322
14,418/4,8,0.2636728954315184
14,418/4,10,0.21650823593139634
14,418/4,11,0.11369295120239276
14,418/4,12,0.4468600320816041
15,330/183,1,1.2640116214752197
15,330/183,3,2.5162203788757322
15,330/183,4,1.5369777870178223
15,330/183,6,1.0311384391784668
15,330/183,7,1.0611347579956054
15,330/183,8,1.4156615829467774
15,330/183,9,2.2792695903778073
15,330/183,10,1.8844801235198974
15,330/183,11,1.563855094909668
15,330/183,12,0.44616971015930185
15,331/2,1,0.6249478912353519
15,331/2,2,0.5989376449584958
15,331/2,3,0.39164260864257816
15,331/2,4,0.38750757217407195
15,331/2,5,0.000930137634277628
15,331/2,6,0.3609442329406738
15,331/2,7,0.42563673019409176
15,331/2,8,0.1651133537292484
15,331/2,10,0.1032818031311038
15,331/2,11,1.2414102840423586
15,331/2,12,1.2143091011047362
15,341/17,1,0.5061916160583495
15,341/17,2,0.5220115661621092
15,341/17,3,1.0269125175476077
15,341/17,4,1.0956397628784185
15,341/17,7,0.6767052459716805
15,341/17,8,0.5909283828735354
15,341/17,10,0.29297870635986367
15,341/17,11,0.9903950500488286
15,342/78,1,0.037465305328369336
15,342/78,2,2.1907013702392577
15,342/78,3,3.840447425842285
15,342/78,4,3.958020958900452
15,342/78,5,2.354347639083862
15,342/78,6,1.384617443084717
15,342/78,7,1.2158395957946775
15,342/78,8,1.4404057502746586
15,342/78,9,0.8283885002136229
15,342/78,10,0.16313292503356935
15,342/78,11,1.5305944442749024
15,342/78,12,1.0203896045684815
15,342/97,1,0.20990701675415036
15,342/97,2,0.16478534698486325
15,342/97,3,0.0016460800170898793
15,342/97,4,0.9951727676391604
15,342/97,5,0.6436810302734379
15,342/97,6,0.8276144981384279
15,342/97,7,0.6465434837341313
15,342/97,8,1.0294649314880369
15,342/97,9,1.373619556427002
15,342/97,10,2.283666744232178
15,342/97,11,0.7189783954620363
15,342/97,12,1.1983438301086426
15,377/54,1,0.39440307617187464
15,377/54,2,2.8296756744384766
15,377/54,3,0.2283512115478512
15,377/54,4,6.1636346817016605
15,377/54,5,3.387812614440918
15,377/54,6,1.8758131027221676
15,377/54,10,2.348471164703369
15,377/54,11,0.6112603664398195
15,377/54,12,0.09982414245605487
15,377/86,1,0.16954721450805632
15,377/86,3,0.288823881149292
15,377/86,4,0.012171745300292969
15,377/86,5,0.133509759902954
15,377/86,6,0.8422686576843263
15,377/86,7,0.05988588333129918
15,377/86,8,0.11676502227783203
15,377/86,9,0.04519777297973615
15,377/86,10,0.2939615631103516
15,377/86,11,0.06752923965454105
15,377/86,12,0.011851062774658416
15,377/94,1,0.20184826850891113
15,377/94,3,0.48556524276733404
15,377/94,4,0.27048553466796865
15,377/94,6,0.10501996994018548
15,377/94,7,0.0941250514984131
15,377/94,8,0.07250061035156241
15,377/94,9,0.09077510833740243
15,377/94,10,0.11186454772949217
15,377/94,11,0.1989534378051756
15,377/94,12,0.054235649108886896
15,390/208,1,0.13568397521972653
15,390/208,2,0.024566745758056285
15,390/208,3,0.5688057518005367
15,390/208,4,0.07344757080078157
15,390/208,5,0.025190773010254297
15,390/208,6,0.3070938491821291
15,390/208,10,0.9085088157653809
15,390/208,11,0.3365932083129879
15,390/208,12,0.867089042663574
15,391/243,1,0.7500859737396239
15,391/243,2,0.6893998050689698
15,391/243,3,0.006604804992675906
15,391/243,4,0.02166364669799803
15,391/243,5,0.4866625213623048
15,391/243,6,0.1450315761566161
15,391/243,7,0.2890064144134521
15,391/243,8,0.0672774982452391
15,391/243,9,0.061369533538818466
15,391/243,10,0.6483190059661865
15,391/243,11,1.4341825771331786
15,391/243,12,0.9853000831604004
15,391/33,1,0.34761764526367145
15,391/33,3,0.5883832168579097
15,391/33,4,0.08063344955444318
15,391/33,6,0.01829586029052699
15,391/33,7,0.2657336044311531
15,391/33,8,0.41454170227050824
15,391/33,9,0.004293365478515554
15,391/33,10,0.15620956420898402
15,391/33,11,0.11262107849121072
15,391/33,12,0.4072491073608404
15,391/437,1,0.06277324676513629
15,391/437,3,0.027096366882323863
15,391/437,4,0.33080444335937464
15,391/437,6,0.7034351348876946
15,391/437,7,0.5904946136474614
15,391/437,8,0.6610522079467778
15,391/437,9,0.10840694427490227
15,391/437,10,0.22184143066406214
15,391/437,11,0.010362396240234162
15,391/437,12,0.01743850708007777
15,404/69,1,0.3405588722229007
15,404/69,2,2.107792549133301
15,404/69,4,0.37835214614868207
15,404/69,5,0.2386223602294919
15,404/69,6,0.03308338165283242
15,404/69,7,0.22151292800903288
15,404/69,8,0.6579324150085446
15,404/69,9,0.1868910789489746
15,404/69,10,0.04944036483764691
15,404/69,11,0.4209063911437987
15,405/17,1,0.2715254354476928
15,405/17,3,0.37774911880493167
15,405/17,4,0.03845676898956296
15,405/17,6,0.39932741165161123
15,405/17,7,0.46217776060104376
15,405/17,8,0.3261518716812133
15,405/17,9,0.13296685695648192
15,405/17,10,0.26717257022857677
15,405/17,11,0.1577547550201417
15,405/17,12,0.022268552780151385
15,405/34,1,0.1432229900360107
15,405/34,2,0.5731186199188234
15,405/34,3,0.8169610118865966
15,405/34,4,0.7040231704711912
15,405/34,5,0.7831632328033447
15,405/34,6,0.7882442474365234
15,405/34,7,0.7509355354309082
15,405/34,8,0.8106375789642333
15,405/34,9,0.4272282123565674
15,405/34,10,0.2462709045410154
15,405/34,11,0.014056978225708061
15,405/34,12,0.1524574184417724
15,418/15,1,0.31596752166748043
15,418/15,3,0.3246495771408081
15,418/15,4,0.06351905584335327
15,418/15,6,0.15616396427154544
15,418/15,7,0.22244800567626943
15,418/15,8,0.34382179021835335
15,418/15,9,0.2537021780014037
15,418/15,10,0.36736399650573737
15,418/15,11,0.4511962747573852
15,418/15,12,0.29657738685607904
15,418/4,1,0.017058143615722443
15,418/4,2,0.3076425075531004
15,418/4,3,0.41403719902038594
15,418/4,4,0.2919290304183959
15,418/4,5,0.20518146514892588
15,418/4,6,0.05332343101501458
15,418/4,7,0.010335493087768599
15,418/4,8,0.011037416458129723
15,418/4,9,0.2383454513549803
15,418/4,11,0.23146661758422837
15,418/4,12,0.1469797611236574
16,330/183,1,0.38900250434875483
16,330/183,2,1.4504382610321045
16,330/183,4,2.4334438323974608
16,330/183,5,1.562940378189087
16,330/183,7,1.1818061065673828
16,330/183,8,1.2614385509490966
16,330/183,9,1.4367706871032715
16,330/183,10,2.6373416328430173
16,330/183,11,2.6742705154418944
16,330/183,12,3.0361789894104003
16,331/2,1,0.044270401000976456
16,331/2,2,0.6728476142883304
16,331/2,3,0.6927596473693844
16,331/2,4,0.5010719680786133
16,331/2,5,0.3070527458190915
16,331/2,6,0.039818935394286825
16,331/2,7,0.3476357078552246
16,331/2,8,0.45589633941650387
16,331/2,9,0.1889919281005863
16,331/2,11,0.057149238586426065
16,331/2,12,1.2564475822448733
16,341/17,1,0.24248594284057656
16,341/17,2,0.7406004714965819
16,341/17,3,0.8021605491638182
16,341/17,4,1.0400651168823245
16,341/17,5,1.1225805854797368
16,341/17,8,0.7196568298339852
16,341/17,9,0.644028015136719
16,341/17,11,0.32682270050048867
16,341/17,12,0.9797701644897465
16,342/78,1,0.8320533370971681
16,342/78,2,0.7204715919494631
16,342/78,3,2.0688542175292968
16,342/78,4,4.266057968139648
16,342/78,5,4.087771329879761
16,342/78,6,2.8048307228088376
16,342/78,7,1.2001584720611573
16,342/78,8,1.049139947891235
16,342/78,9,0.6722010612487797
16,342/78,10,0.32612781524658185
16,342/78,11,0.1214688014984131
16,342/78,12,1.5738137722015382
16,342/97,1,0.27475734710693356
16,342/97,2,0.028646430969238246
16,342/97,3,0.4651813125610351
16,342/97,4,0.6856525230407717
16,342/97,5,0.6122107315063481
16,342/97,6,0.6530839920043947
16,342/97,7,0.5044541168212895
16,342/97,8,0.9986216735839841
16,342/97,9,1.3128042221069336
16,342/97,10,2.383234634399414
16,342/97,11,0.7160146141052248
16,377/54,1,0.07221336364746112
16,377/54,2,0.3623414993286129
16,377/54,3,2.8183975219726562
16,377/54,4,0.2308355331420895
16,377/54,5,6.3017972946167
16,377/54,6,3.4405393600463867
16,377/54,7,1.8601833343505856
16,377/54,11,2.34696102142334
16,377/54,12,0.6066007137298586
16,377/86,1,0.2525028228759769
16,377/86,2,0.6226564788818356
16,377/86,4,0.6308555984497071
16,377/86,5,0.33438897132873535
16,377/86,6,0.14217245101928722
16,377/86,7,0.4793157100677492
16,377/86,8,0.007515335083008168
16,377/86,9,0.10929393768310547
16,377/86,10,0.021604251861572443
16,377/86,11,0.17336753845214847
16,377/86,12,0.04317144393920902
16,377/94,1,0.10187788963317868
16,377/94,2,0.32627010345458984
16,377/94,4,0.49890595436096197
16,377/94,5,0.2700525665283202
16,377/94,7,0.1006449890136718
16,377/94,8,0.07957031250000002
16,377/94,9,0.03993525505065909
16,377/94,10,0.0980781078338624
16,377/94,11,0.14105580329895018
16,377/94,12,0.19743733406066877
16,390/208,1,0.31267408370971683
16,390/208,2,0.05566402435302731
16,390/208,3,0.12397680282592738
16,390/208,4,0.5504789924621578
16,390/208,5,0.0974534606933597
16,390/208,6,0.046139183044433985
16,390/208,7,0.294468631744385
16,390/208,11,0.6606555366516114
16,390/208,12,0.2745184326171879
16,391/243,1,0.35698266983032223
16,391/243,2,1.0112384796142577
16,391/243,3,0.9765008354187013
16,391/243,4,0.2622193241119386
16,391/243,5,0.35168455123901365
16,391/243,6,0.11901201248168958
16,391/243,7,0.04094970703124989
16,391/243,8,0.4730307483673095
16,391/243,9,0.25835102081298844
16,391/243,10,0.22198545455932628
16,391/243,11,0.7357597351074219
16,391/243,12,1.551023654937744
16,391/33,1,0.24036254882812536
16,391/33,2,0.5610099029541011
16,391/33,4,0.5109267425537105
16,391/33,5,0.08824901580810529
16,391/33,7,0.012914562225342152
16,391/33,8,0.24397361755371172
16,391/33,9,0.42322395324707074
16,391/33,10,0.02690498352050774
16,391/33,11,0.1372562408447262
16,391/33,12,0.00866245269775412
16,391/437,1,0.05332077026367266
16,391/437,2,0.009251098632812926
16,391/437,4,0.03460750579833949
16,391/437,5,0.3678499221801754
16,391/437,7,0.6800052642822259
16,391/437,8,0.654533843994141
16,391/437,9,0.5884785461425786
16,391/437,10,0.07522098541259759
16,391/437,11,0.1664901733398434
16,391/437,12,0.003919830322265838
16,404/69,1,0.16465475082397418
16,404/69,3,0.159421310424805
16,404/69,4,1.7815281677246095
16,404/69,6,0.34138010025024457
16,404/69,7,0.26407831192016573
16,404/69,8,0.06228548049926719
16,404/69,9,0.20624984741210906
16,404/69,10,0.6380621337890622
16,404/69,11,0.06819677352905273
16,404/69,12,0.15075204849243207
16,405/17,1,0.18640414714813236
16,405/17,2,0.20569437026977533
16,405/17,4,0.3820239043235779
16,405/17,5,0.008496613502502415
16,405/17,7,0.28511722326278677
16,405/17,8,0.4015671086311341
16,405/17,9,0.28655948638916007
16,405/17,10,0.12280271530151365
16,405/17,11,0.23853528022766124
16,405/17,12,0.14471099376678476
16,405/34,1,0.4049429035186769
16,405/34,2,0.5502755069732665
16,405/34,3,0.6695360469818117
16,405/34,4,0.5353705501556396
16,405/34,5,0.2096491336822508
16,405/34,6,0.09909693717956536
16,405/34,7,0.05633115768432617
16,405/34,8,0.23529102325439455
16,405/34,9,0.3548096561431886
16,405/34,10,0.6039149761199951
16,405/34,11,0.8929767513275149
16,405/34,12,1.2772667980194092
16,418/15,1,0.22291600227355968
16,418/15,2,0.15587814807891842
16,418/15,4,0.2861858654022217
16,418/15,5,0.11897456169128418
16,418/15,7,0.14394894599914554
16,418/15,8,0.24092639923095693
16,418/15,9,0.38021185636520394
16,418/15,10,0.31600226402282705
16,418/15,11,0.34957713603973395
16,418/15,12,0.4699750757217407
16,418/4,1,0.011661701202392738
16,418/4,2,0.017147073745727326
16,418/4,3,0.3993921756744383
16,418/4,4,0.46020731449127217
16,418/4,5,0.3035404920578002
16,418/4,6,0.21278785228729258
16,418/4,7,0.037289066314697195
16,418/4,8,0.07065932750701909
16,418/4,9,0.13245243549346908
16,418/4,10,0.22703463554382308
16,418/4,12,0.17110451698303208
17,330/183,1,0.6790041351318359
17,330/183,2,1.4655163288116455
17,330/183,4,2.2206588268280028
17,330/183,5,1.1356606674194336
17,330/183,7,0.8110450696945191
17,330/183,8,1.0090672397613525
17,330/183,9,0.8136212921142578
17,330/183,10,1.8313282871246337
17,330/183,11,1.6168223667144774
17,331/2,1,0.14362915039062507
17,331/2,2,0.11502063751220692
17,331/2,3,0.7506965255737308
17,331/2,4,0.706153526306152
17,331/2,5,0.6218929672241211
17,331/2,6,0.3045836830139157
17,331/2,7,0.008104629516601847
17,331/2,8,0.39327140808105465
17,331/2,9,0.4365253067016601
17,331/2,10,0.16179027557373082
17,331/2,12,0.007087402343749716
17,341/17,1,0.5429484939575193
17,341/17,2,0.7088341140747074
17,341/17,3,0.9535468864440917
17,341/17,4,0.7677286148071287
17,341/17,5,1.1817057800292972
17,341/17,6,1.1798568344116216
17,341/17,9,0.7343691635131844
17,341/17,10,0.573619194030762
17,341/17,12,0.300477447509766
17,342/78,1,0.8485753726959229
17,342/78,2,0.20336333274841323
17,342/78,3,0.036656351089477734
17,342/78,4,2.1782711791992186
17,342/78,5,3.6830873489379883
17,342/78,6,3.9225094652175905
17,342/78,7,2.141658716201782
17,342/78,8,1.048112030029297
17,342/78,9,0.8943812561035154
17,342/78,10,0.7972489833831791
17,342/78,11,0.1333857059478758
17,342/78,12,0.15022732734680178
17,342/97,1,0.15747591018676754
17,342/97,2,0.06525377273559574
17,342/97,3,0.47379156112670895
17,342/97,4,0.6692946243286135
17,342/97,5,0.6852006721496586
17,342/97,6,0.6284496307373049
17,342/97,7,0.5417427825927739
17,342/97,8,1.023265571594238
17,342/97,9,1.2759895324707031
17,342/97,10,2.5574036979675294
17,377/54,1,0.5414085388183594
17,377/54,2,0.0936518192291258
17,377/54,3,0.2247663497924801
17,377/54,4,2.8248209953308105
17,377/54,5,0.2931362152099606
17,377/54,6,6.262358093261719
17,377/54,7,3.3566408157348633
17,377/54,8,1.8357788085937496
17,377/54,12,2.3378195762634277
17,377/86,1,0.19032754898071325
17,377/86,2,0.4568673515319821
17,377/86,4,0.3474774742126465
17,377/86,5,0.10617661476135254
17,377/86,6,0.10712635993957509
17,377/86,7,0.6929375648498537
17,377/86,8,0.022684955596924183
17,377/86,9,0.16762924194335938
17,377/86,10,0.05521602630615252
17,377/86,11,0.22378448486328129
17,377/94,1,0.06952901840209957
17,377/94,2,0.2711489200592041
17,377/94,4,0.5289228534698487
17,377/94,5,0.4004796886444091
17,377/94,7,0.40919939994812005
17,377/94,8,0.44755579948425295
17,377/94,9,0.31216135025024405
17,377/94,10,0.3434427738189698
17,377/94,11,0.3435268211364746
17,390/208,1,1.9148013687133787
17,390/208,2,0.35808702468872067
17,390/208,3,0.6207356071472168
17,390/208,4,0.31193075180053675
17,390/208,5,0.8310418701171871
17,390/208,6,0.18450056076049837
17,390/208,7,0.0866388702392582
17,390/208,8,0.18216203689575217
17,390/208,12,0.2681755638122558
17,391/243,1,0.27291420936584476
17,391/243,2,0.4480735874176025
17,391/243,3,1.0859712600708007
17,391/243,4,1.052822198867798
17,391/243,5,0.2941273593902589
17,391/243,6,0.26142881393432615
17,391/243,7,0.41740955352783216
17,391/243,8,0.07890761375427235
17,391/243,9,0.35345167160034174
17,391/243,10,0.09003693580627425
17,391/243,11,0.15099203109741222
17,391/243,12,0.6541247367858887
17,391/33,1,0.4410690307617191
17,391/33,2,0.7692227554321285
17,391/33,4,0.15500308990478473
17,391/33,5,0.2536851882934572
17,391/33,7,0.649897193908691
17,391/33,8,0.8576930809021004
17,391/33,9,0.8352546501159672
17,391/33,10,0.5245056915283204
17,391/33,11,0.5257497787475582
17,391/437,1,0.0564554977417
17,391/437,2,0.12445400238037152
17,391/437,4,0.0276208877563473
17,391/437,5,0.3186508178710934
17,391/437,7,0.6540910720825188
17,391/437,8,0.6238159942626957
17,391/437,9,0.5842404174804692
17,391/437,10,0.12120334625244134
17,391/437,11,0.25962123870849574
17,404/69,1,0.4747180747985844
17,404/69,2,0.5339408111572261
17,404/69,4,0.22758449554443327
17,404/69,5,1.8144151496887209
17,404/69,7,0.40920398712158246
17,404/69,8,0.07359235763549776
17,404/69,9,0.022116718292235937
17,404/69,10,0.20439161300659148
17,404/69,11,0.6900798225402829
17,404/69,12,0.37880897521972656
17,405/17,1,0.18605057239532474
17,405/17,2,0.20342486381530756
17,405/17,4,0.36081770420074466
17,405/17,5,0.013185532093048069
17,405/17,7,0.29827423334121694
17,405/17,8,0.3806269836425782
17,405/17,9,0.26838650703430167
17,405/17,10,0.11562107086181639
17,405/17,11,0.24376558780670177
17,405/34,1,0.026092557907104297
17,405/34,2,0.3925415611267091
17,405/34,3,0.5394918346405029
17,405/34,4,0.7023393440246584
17,405/34,5,0.5533911800384521
17,405/34,6,0.25527887344360334
17,405/34,7,0.1412951183319091
17,405/34,8,0.04254865646362305
17,405/34,9,0.2338323783874512
17,405/34,10,0.3820771121978761
17,405/34,11,0.6171669960021973
17,405/34,12,0.8681588077545168
17,418/15,1,0.05867576122283946
17,418/15,2,0.30048557281494137
17,418/15,4,0.3174728202819824
17,418/15,5,0.052262480258941646
17,418/15,7,0.17174783706665042
17,418/15,8,0.21278883457183828
17,418/15,9,0.33511194229125985
