"data","localizacao","caudal_médio_diário(m3/s)","coord_x_m","coord_y_m"
2017-12-31,ALMOUROL (17G/02H),(vau)66.87,179148.403,276991.639
2018-01-01,ALMOUROL (17G/02H),(vau)35.30,179148.403,276991.639
2018-01-03,ALMOUROL (17G/02H),(vau)48.10,179148.403,276991.639
2018-01-07,ALMOUROL (17G/02H),(vau)42.00,179148.403,276991.639
2018-01-08,ALMOUROL (17G/02H),(vau)120.69,179148.403,276991.639
2018-01-09,ALMOUROL (17G/02H),(vau)126.21,179148.403,276991.639
2018-01-14,ALMOUROL (17G/02H),(vau)39.15,179148.403,276991.639
2018-01-15,ALMOUROL (17G/02H),(vau)44.17,179148.403,276991.639
2018-01-16,ALMOUROL (17G/02H),(vau)41.54,179148.403,276991.639
2018-01-17,ALMOUROL (17G/02H),(vau)38.78,179148.403,276991.639
2018-01-18,ALMOUROL (17G/02H),(vau)56.04,179148.403,276991.639
2018-01-19,ALMOUROL (17G/02H),(vau)76.67,179148.403,276991.639
2018-01-20,ALMOUROL (17G/02H),(vau)62.71,179148.403,276991.639
2018-01-21,ALMOUROL (17G/02H),(vau)53.84,179148.403,276991.639
2018-01-22,ALMOUROL (17G/02H),(vau)80.02,179148.403,276991.639
2018-01-23,ALMOUROL (17G/02H),(vau)56.54,179148.403,276991.639
2018-01-24,ALMOUROL (17G/02H),(vau)108.36,179148.403,276991.639
2018-01-25,ALMOUROL (17G/02H),(vau)140.42,179148.403,276991.639
2018-01-26,ALMOUROL (17G/02H),(vau)122.85,179148.403,276991.639
2018-01-27,ALMOUROL (17G/02H),(vau)63.85,179148.403,276991.639
2018-01-29,ALMOUROL (17G/02H),(vau)39.91,179148.403,276991.639
2018-01-30,ALMOUROL (17G/02H),(vau)54.90,179148.403,276991.639
2018-01-31,ALMOUROL (17G/02H),(vau)116.53,179148.403,276991.639
2018-02-01,ALMOUROL (17G/02H),(vau)214.93,179148.403,276991.639
2018-02-02,ALMOUROL (17G/02H),(vau)78.92,179148.403,276991.639
2018-02-03,ALMOUROL (17G/02H),(vau)75.83,179148.403,276991.639
2018-02-04,ALMOUROL (17G/02H),(vau)76.78,179148.403,276991.639
2018-02-05,ALMOUROL (17G/02H),(vau)167.17,179148.403,276991.639
2018-02-06,ALMOUROL (17G/02H),(vau)248.82,179148.403,276991.639
2018-02-07,ALMOUROL (17G/02H),(vau)250.51,179148.403,276991.639
2018-02-08,ALMOUROL (17G/02H),(vau)318.18,179148.403,276991.639
2018-02-09,ALMOUROL (17G/02H),(vau)437.89,179148.403,276991.639
2018-02-10,ALMOUROL (17G/02H),(vau)98.59,179148.403,276991.639
2018-02-11,ALMOUROL (17G/02H),(vau)73.60,179148.403,276991.639
2018-02-12,ALMOUROL (17G/02H),(vau)73.35,179148.403,276991.639
2018-02-13,ALMOUROL (17G/02H),(vau)87.91,179148.403,276991.639
2018-02-14,ALMOUROL (17G/02H),(vau)50.30,179148.403,276991.639
2018-02-15,ALMOUROL (17G/02H),(vau)68.65,179148.403,276991.639
2018-02-16,ALMOUROL (17G/02H),(vau)54.86,179148.403,276991.639
2018-02-17,ALMOUROL (17G/02H),(vau)137.37,179148.403,276991.639
2018-02-18,ALMOUROL (17G/02H),(vau)90.45,179148.403,276991.639
2018-02-19,ALMOUROL (17G/02H),(vau)46.09,179148.403,276991.639
2018-02-20,ALMOUROL (17G/02H),(vau)69.75,179148.403,276991.639
2018-02-21,ALMOUROL (17G/02H),(vau)52.54,179148.403,276991.639
2018-02-22,ALMOUROL (17G/02H),(vau)53.04,179148.403,276991.639
2018-02-23,ALMOUROL (17G/02H),(vau)42.97,179148.403,276991.639
2018-02-24,ALMOUROL (17G/02H),(vau)79.65,179148.403,276991.639
2018-02-25,ALMOUROL (17G/02H),(vau)71.36,179148.403,276991.639
2018-02-26,ALMOUROL (17G/02H),(vau)160.33,179148.403,276991.639
2018-02-27,ALMOUROL (17G/02H),(vau)494.68,179148.403,276991.639
2018-02-28,ALMOUROL (17G/02H),(vau)514.06,179148.403,276991.639
2018-03-01,ALMOUROL (17G/02H),(vau)571.23,179148.403,276991.639
2018-03-02,ALMOUROL (17G/02H),(vau)279.75,179148.403,276991.639
2018-03-03,ALMOUROL (17G/02H),(vau)334.61,179148.403,276991.639
2018-03-04,ALMOUROL (17G/02H),(vau)505.10,179148.403,276991.639
2018-03-05,ALMOUROL (17G/02H),(vau)534.87,179148.403,276991.639
2018-03-06,ALMOUROL (17G/02H),(vau)627.64,179148.403,276991.639
2018-03-07,ALMOUROL (17G/02H),(vau)492.34,179148.403,276991.639
2018-03-08,ALMOUROL (17G/02H),(vau)647.42,179148.403,276991.639
2018-03-09,ALMOUROL (17G/02H),(vau)687.50,179148.403,276991.639
2018-03-10,ALMOUROL (17G/02H),(vau)1951.19,179148.403,276991.639
2018-03-11,ALMOUROL (17G/02H),(vau)1443.11,179148.403,276991.639
2018-03-12,ALMOUROL (17G/02H),(vau)973.00,179148.403,276991.639
2018-03-13,ALMOUROL (17G/02H),(vau)1324.16,179148.403,276991.639
2018-03-14,ALMOUROL (17G/02H),(vau)1311.19,179148.403,276991.639
2018-03-15,ALMOUROL (17G/02H),(vau)1844.00,179148.403,276991.639
2018-03-16,ALMOUROL (17G/02H),(vau)1438.92,179148.403,276991.639
2018-03-17,ALMOUROL (17G/02H),(vau)1320.66,179148.403,276991.639
2018-03-18,ALMOUROL (17G/02H),(vau)1695.42,179148.403,276991.639
2018-03-19,ALMOUROL (17G/02H),(vau)1272.80,179148.403,276991.639
2018-03-20,ALMOUROL (17G/02H),(vau)1180.21,179148.403,276991.639
2018-03-21,ALMOUROL (17G/02H),(vau)1094.04,179148.403,276991.639
2018-03-22,ALMOUROL (17G/02H),(vau)1133.70,179148.403,276991.639
2018-03-23,ALMOUROL (17G/02H),(vau)1014.16,179148.403,276991.639
2018-03-24,ALMOUROL (17G/02H),(vau)668.64,179148.403,276991.639
2018-03-25,ALMOUROL (17G/02H),(vau)642.64,179148.403,276991.639
2018-03-26,ALMOUROL (17G/02H),(vau)688.79,179148.403,276991.639
2018-03-27,ALMOUROL (17G/02H),(vau)781.56,179148.403,276991.639
2018-03-28,ALMOUROL (17G/02H),(vau)652.16,179148.403,276991.639
2018-03-29,ALMOUROL (17G/02H),(vau)507.42,179148.403,276991.639
2018-03-30,ALMOUROL (17G/02H),(vau)230.99,179148.403,276991.639
2018-03-31,ALMOUROL (17G/02H),(vau)201.71,179148.403,276991.639
2018-04-01,ALMOUROL (17G/02H),(vau)241.03,179148.403,276991.639
2018-04-02,ALMOUROL (17G/02H),(vau)264.84,179148.403,276991.639
2018-04-03,ALMOUROL (17G/02H),(vau)209.90,179148.403,276991.639
2018-04-04,ALMOUROL (17G/02H),(vau)201.36,179148.403,276991.639
2018-04-05,ALMOUROL (17G/02H),(vau)387.53,179148.403,276991.639
2018-04-06,ALMOUROL (17G/02H),(vau)366.68,179148.403,276991.639
2018-04-07,ALMOUROL (17G/02H),(vau)290.84,179148.403,276991.639
2018-04-08,ALMOUROL (17G/02H),(vau)278.65,179148.403,276991.639
2018-04-09,ALMOUROL (17G/02H),(vau)304.48,179148.403,276991.639
2018-04-10,ALMOUROL (17G/02H),(vau)237.63,179148.403,276991.639
2018-04-11,ALMOUROL (17G/02H),(vau)484.56,179148.403,276991.639
2018-04-12,ALMOUROL (17G/02H),(vau)618.26,179148.403,276991.639
2018-04-13,ALMOUROL (17G/02H),(vau)1153.33,179148.403,276991.639
2018-04-14,ALMOUROL (17G/02H),(vau)651.28,179148.403,276991.639
2018-04-15,ALMOUROL (17G/02H),(vau)249.36,179148.403,276991.639
2018-04-16,ALMOUROL (17G/02H),(vau)315.68,179148.403,276991.639
2018-04-17,ALMOUROL (17G/02H),(vau)203.66,179148.403,276991.639
2018-04-18,ALMOUROL (17G/02H),(vau)252.95,179148.403,276991.639
2018-04-19,ALMOUROL (17G/02H),(vau)261.70,179148.403,276991.639
2018-04-20,ALMOUROL (17G/02H),(vau)502.07,179148.403,276991.639
2018-04-21,ALMOUROL (17G/02H),(vau)340.54,179148.403,276991.639
2018-04-22,ALMOUROL (17G/02H),(vau)678.65,179148.403,276991.639
2018-04-23,ALMOUROL (17G/02H),(vau)573.26,179148.403,276991.639
2018-04-24,ALMOUROL (17G/02H),(vau)694.24,179148.403,276991.639
2018-04-25,ALMOUROL (17G/02H),(vau)757.45,179148.403,276991.639
2018-04-26,ALMOUROL (17G/02H),(vau)455.51,179148.403,276991.639
2018-04-27,ALMOUROL (17G/02H),(vau)581.91,179148.403,276991.639
2018-04-28,ALMOUROL (17G/02H),(vau)356.83,179148.403,276991.639
2018-04-29,ALMOUROL (17G/02H),(vau)100.15,179148.403,276991.639
2018-04-30,ALMOUROL (17G/02H),(vau)116.82,179148.403,276991.639
2018-05-01,ALMOUROL (17G/02H),(vau)85.51,179148.403,276991.639
2018-05-02,ALMOUROL (17G/02H),(vau)152.80,179148.403,276991.639
2018-05-03,ALMOUROL (17G/02H),(vau)93.13,179148.403,276991.639
2018-05-04,ALMOUROL (17G/02H),(vau)147.39,179148.403,276991.639
2018-05-05,ALMOUROL (17G/02H),(vau)71.22,179148.403,276991.639
2018-05-06,ALMOUROL (17G/02H),(vau)71.58,179148.403,276991.639
2018-05-07,ALMOUROL (17G/02H),(vau)171.77,179148.403,276991.639
2018-05-08,ALMOUROL (17G/02H),(vau)474.42,179148.403,276991.639
2018-05-09,ALMOUROL (17G/02H),(vau)174.13,179148.403,276991.639
2018-05-10,ALMOUROL (17G/02H),(vau)122.94,179148.403,276991.639
2018-05-11,ALMOUROL (17G/02H),(vau)255.47,179148.403,276991.639
2018-05-12,ALMOUROL (17G/02H),(vau)325.59,179148.403,276991.639
2018-05-13,ALMOUROL (17G/02H),(vau)55.76,179148.403,276991.639
2018-05-14,ALMOUROL (17G/02H),(vau)37.03,179148.403,276991.639
2018-05-15,ALMOUROL (17G/02H),(vau)50.07,179148.403,276991.639
2018-05-16,ALMOUROL (17G/02H),(vau)44.29,179148.403,276991.639
2018-05-17,ALMOUROL (17G/02H),(vau)40.57,179148.403,276991.639
2018-05-18,ALMOUROL (17G/02H),(vau)134.88,179148.403,276991.639
2018-05-19,ALMOUROL (17G/02H),(vau)402.10,179148.403,276991.639
2018-05-20,ALMOUROL (17G/02H),(vau)130.76,179148.403,276991.639
2018-05-21,ALMOUROL (17G/02H),(vau)263.47,179148.403,276991.639
2018-05-22,ALMOUROL (17G/02H),(vau)336.67,179148.403,276991.639
2018-05-23,ALMOUROL (17G/02H),(vau)342.81,179148.403,276991.639
2018-05-24,ALMOUROL (17G/02H),(vau)263.98,179148.403,276991.639
2018-05-25,ALMOUROL (17G/02H),(vau)126.43,179148.403,276991.639
2018-05-26,ALMOUROL (17G/02H),(vau)171.80,179148.403,276991.639
2018-05-27,ALMOUROL (17G/02H),(vau)87.25,179148.403,276991.639
2018-05-28,ALMOUROL (17G/02H),(vau)153.33,179148.403,276991.639
2018-05-29,ALMOUROL (17G/02H),(vau)303.79,179148.403,276991.639
2018-05-30,ALMOUROL (17G/02H),(vau)257.19,179148.403,276991.639
2018-05-31,ALMOUROL (17G/02H),(vau)101.86,179148.403,276991.639
2018-06-01,ALMOUROL (17G/02H),(vau)95.41,179148.403,276991.639
2018-06-02,ALMOUROL (17G/02H),(vau)61.78,179148.403,276991.639
2018-06-03,ALMOUROL (17G/02H),(vau)88.21,179148.403,276991.639
2018-06-04,ALMOUROL (17G/02H),(vau)69.78,179148.403,276991.639
2018-06-05,ALMOUROL (17G/02H),(vau)102.79,179148.403,276991.639
2018-06-06,ALMOUROL (17G/02H),(vau)102.97,179148.403,276991.639
2018-06-07,ALMOUROL (17G/02H),(vau)109.21,179148.403,276991.639
2018-06-08,ALMOUROL (17G/02H),(vau)167.19,179148.403,276991.639
2018-06-09,ALMOUROL (17G/02H),(vau)93.89,179148.403,276991.639
2018-06-10,ALMOUROL (17G/02H),(vau)50.94,179148.403,276991.639
2018-06-11,ALMOUROL (17G/02H),(vau)76.39,179148.403,276991.639
2018-06-12,ALMOUROL (17G/02H),(vau)90.87,179148.403,276991.639
2018-06-13,ALMOUROL (17G/02H),(vau)59.49,179148.403,276991.639
2018-06-14,ALMOUROL (17G/02H),(vau)89.52,179148.403,276991.639
2018-06-15,ALMOUROL (17G/02H),(vau)127.73,179148.403,276991.639
2018-06-16,ALMOUROL (17G/02H),(vau)214.48,179148.403,276991.639
2018-06-17,ALMOUROL (17G/02H),(vau)112.56,179148.403,276991.639
2018-06-18,ALMOUROL (17G/02H),(vau)207.12,179148.403,276991.639
2018-06-19,ALMOUROL (17G/02H),(vau)344.79,179148.403,276991.639
2018-06-20,ALMOUROL (17G/02H),(vau)448.27,179148.403,276991.639
2018-06-21,ALMOUROL (17G/02H),(vau)539.10,179148.403,276991.639
2018-06-22,ALMOUROL (17G/02H),(vau)392.34,179148.403,276991.639
2018-06-23,ALMOUROL (17G/02H),(vau)377.24,179148.403,276991.639
2018-06-24,ALMOUROL (17G/02H),(vau)202.34,179148.403,276991.639
2018-06-25,ALMOUROL (17G/02H),(vau)263.38,179148.403,276991.639
2018-06-26,ALMOUROL (17G/02H),(vau)486.02,179148.403,276991.639
2018-06-27,ALMOUROL (17G/02H),(vau)611.64,179148.403,276991.639
2018-06-28,ALMOUROL (17G/02H),(vau)523.36,179148.403,276991.639
2018-06-29,ALMOUROL (17G/02H),(vau)324.84,179148.403,276991.639
2018-06-30,ALMOUROL (17G/02H),(vau)330.42,179148.403,276991.639
2018-07-01,ALMOUROL (17G/02H),(vau)254.12,179148.403,276991.639
2018-07-02,ALMOUROL (17G/02H),(vau)275.89,179148.403,276991.639
2018-07-03,ALMOUROL (17G/02H),(vau)349.05,179148.403,276991.639
2018-07-04,ALMOUROL (17G/02H),(vau)350.68,179148.403,276991.639
2018-07-05,ALMOUROL (17G/02H),(vau)262.87,179148.403,276991.639
2018-07-06,ALMOUROL (17G/02H),(vau)214.23,179148.403,276991.639
2018-07-07,ALMOUROL (17G/02H),(vau)238.02,179148.403,276991.639
2018-07-08,ALMOUROL (17G/02H),(vau)101.44,179148.403,276991.639
2018-07-09,ALMOUROL (17G/02H),(vau)127.01,179148.403,276991.639
2018-07-10,ALMOUROL (17G/02H),(vau)259.97,179148.403,276991.639
2018-07-11,ALMOUROL (17G/02H),(vau)282.19,179148.403,276991.639
2018-07-12,ALMOUROL (17G/02H),(vau)355.40,179148.403,276991.639
2018-07-13,ALMOUROL (17G/02H),(vau)365.79,179148.403,276991.639
2018-07-14,ALMOUROL (17G/02H),(vau)201.44,179148.403,276991.639
2018-07-15,ALMOUROL (17G/02H),(vau)76.06,179148.403,276991.639
2018-07-16,ALMOUROL (17G/02H),(vau)52.49,179148.403,276991.639
2018-07-17,ALMOUROL (17G/02H),(vau)104.74,179148.403,276991.639
2018-07-18,ALMOUROL (17G/02H),(vau)125.69,179148.403,276991.639
2018-07-19,ALMOUROL (17G/02H),(vau)275.61,179148.403,276991.639
2018-07-20,ALMOUROL (17G/02H),(vau)299.67,179148.403,276991.639
2018-07-21,ALMOUROL (17G/02H),(vau)153.14,179148.403,276991.639
2018-07-23,ALMOUROL (17G/02H),(vau)165.42,179148.403,276991.639
2018-07-24,ALMOUROL (17G/02H),(vau)434.09,179148.403,276991.639
2018-07-25,ALMOUROL (17G/02H),(vau)407.52,179148.403,276991.639
2018-07-26,ALMOUROL (17G/02H),(vau)521.81,179148.403,276991.639
2018-07-27,ALMOUROL (17G/02H),(vau)310.07,179148.403,276991.639
2018-07-28,ALMOUROL (17G/02H),(vau)363.00,179148.403,276991.639
2018-07-29,ALMOUROL (17G/02H),(vau)278.75,179148.403,276991.639
2018-07-30,ALMOUROL (17G/02H),(vau)145.07,179148.403,276991.639
2018-07-31,ALMOUROL (17G/02H),(vau)200.92,179148.403,276991.639
2018-08-01,ALMOUROL (17G/02H),(vau)160.03,179148.403,276991.639
2018-08-02,ALMOUROL (17G/02H),(vau)127.47,179148.403,276991.639
2018-08-03,ALMOUROL (17G/02H),(vau)280.33,179148.403,276991.639
2018-08-04,ALMOUROL (17G/02H),(vau)465.73,179148.403,276991.639
2018-08-05,ALMOUROL (17G/02H),(vau)241.00,179148.403,276991.639
2018-08-06,ALMOUROL (17G/02H),(vau)323.80,179148.403,276991.639
2018-08-07,ALMOUROL (17G/02H),(vau)261.61,179148.403,276991.639
2018-08-08,ALMOUROL (17G/02H),(vau)123.66,179148.403,276991.639
2018-08-09,ALMOUROL (17G/02H),(vau)126.39,179148.403,276991.639
2018-08-10,ALMOUROL (17G/02H),(vau)57.19,179148.403,276991.639
2018-08-11,ALMOUROL (17G/02H),(vau)81.39,179148.403,276991.639
2018-08-12,ALMOUROL (17G/02H),(vau)194.84,179148.403,276991.639
2018-08-13,ALMOUROL (17G/02H),(vau)69.70,179148.403,276991.639
2018-08-14,ALMOUROL (17G/02H),(vau)139.73,179148.403,276991.639
2018-08-15,ALMOUROL (17G/02H),(vau)109.76,179148.403,276991.639
2018-08-16,ALMOUROL (17G/02H),(vau)176.21,179148.403,276991.639
2018-08-17,ALMOUROL (17G/02H),(vau)137.68,179148.403,276991.639
2018-08-18,ALMOUROL (17G/02H),(vau)105.35,179148.403,276991.639
2018-08-19,ALMOUROL (17G/02H),(vau)99.89,179148.403,276991.639
2018-08-20,ALMOUROL (17G/02H),(vau)149.75,179148.403,276991.639
2018-08-21,ALMOUROL (17G/02H),(vau)279.46,179148.403,276991.639
2018-08-22,ALMOUROL (17G/02H),(vau)338.82,179148.403,276991.639
2018-08-23,ALMOUROL (17G/02H),(vau)447.45,179148.403,276991.639
2018-08-24,ALMOUROL (17G/02H),(vau)214.40,179148.403,276991.639
2018-08-25,ALMOUROL (17G/02H),(vau)216.16,179148.403,276991.639
2018-08-26,ALMOUROL (17G/02H),(vau)65.44,179148.403,276991.639
2018-08-27,ALMOUROL (17G/02H),(vau)181.25,179148.403,276991.639
2018-08-28,ALMOUROL (17G/02H),(vau)315.81,179148.403,276991.639
2018-08-29,ALMOUROL (17G/02H),(vau)256.35,179148.403,276991.639
2018-08-30,ALMOUROL (17G/02H),(vau)215.42,179148.403,276991.639
2018-08-31,ALMOUROL (17G/02H),(vau)311.97,179148.403,276991.639
2018-09-01,ALMOUROL (17G/02H),(vau)214.90,179148.403,276991.639
2018-09-02,ALMOUROL (17G/02H),(vau)98.99,179148.403,276991.639
2018-09-03,ALMOUROL (17G/02H),(vau)365.07,179148.403,276991.639
2018-09-04,ALMOUROL (17G/02H),(vau)349.42,179148.403,276991.639
2018-09-05,ALMOUROL (17G/02H),(vau)325.15,179148.403,276991.639
2018-09-06,ALMOUROL (17G/02H),(vau)182.78,179148.403,276991.639
2018-09-07,ALMOUROL (17G/02H),(vau)156.13,179148.403,276991.639
2018-09-08,ALMOUROL (17G/02H),(vau)132.05,179148.403,276991.639
2018-09-09,ALMOUROL (17G/02H),(vau)226.05,179148.403,276991.639
2018-09-10,ALMOUROL (17G/02H),(vau)236.61,179148.403,276991.639
2018-09-11,ALMOUROL (17G/02H),(vau)396.18,179148.403,276991.639
2018-09-12,ALMOUROL (17G/02H),(vau)424.01,179148.403,276991.639
2018-09-13,ALMOUROL (17G/02H),(vau)569.73,179148.403,276991.639
2018-09-14,ALMOUROL (17G/02H),(vau)520.36,179148.403,276991.639
2018-09-15,ALMOUROL (17G/02H),(vau)242.96,179148.403,276991.639
2018-09-16,ALMOUROL (17G/02H),(vau)36.08,179148.403,276991.639
2018-09-17,ALMOUROL (17G/02H),(vau)139.33,179148.403,276991.639
2018-09-18,ALMOUROL (17G/02H),(vau)200.67,179148.403,276991.639
2018-09-19,ALMOUROL (17G/02H),(vau)381.44,179148.403,276991.639
2018-09-20,ALMOUROL (17G/02H),(vau)567.35,179148.403,276991.639
2018-09-21,ALMOUROL (17G/02H),(vau)454.05,179148.403,276991.639
2018-09-22,ALMOUROL (17G/02H),(vau)337.76,179148.403,276991.639
2018-09-23,ALMOUROL (17G/02H),(vau)73.92,179148.403,276991.639
2018-09-24,ALMOUROL (17G/02H),(vau)153.74,179148.403,276991.639
2018-09-25,ALMOUROL (17G/02H),(vau)137.69,179148.403,276991.639
2018-09-26,ALMOUROL (17G/02H),(vau)192.70,179148.403,276991.639
2018-09-27,ALMOUROL (17G/02H),(vau)191.42,179148.403,276991.639
2018-09-28,ALMOUROL (17G/02H),(vau)337.44,179148.403,276991.639
2018-09-29,ALMOUROL (17G/02H),(vau)111.49,179148.403,276991.639
2018-09-30,ALMOUROL (17G/02H),(vau)68.19,179148.403,276991.639
2018-10-01,ALMOUROL (17G/02H),(vau)69.45,179148.403,276991.639
2018-10-02,ALMOUROL (17G/02H),(vau)89.52,179148.403,276991.639
2018-10-03,ALMOUROL (17G/02H),(vau)248.85,179148.403,276991.639
2018-10-04,ALMOUROL (17G/02H),(vau)389.94,179148.403,276991.639
2018-10-05,ALMOUROL (17G/02H),(vau)278.99,179148.403,276991.639
2018-10-06,ALMOUROL (17G/02H),(vau)59.81,179148.403,276991.639
2018-10-07,ALMOUROL (17G/02H),(vau)41.54,179148.403,276991.639
2018-10-08,ALMOUROL (17G/02H),(vau)32.22,179148.403,276991.639
2018-10-09,ALMOUROL (17G/02H),(vau)35.07,179148.403,276991.639
2018-10-10,ALMOUROL (17G/02H),(vau)37.93,179148.403,276991.639
2018-10-11,ALMOUROL (17G/02H),(vau)35.55,179148.403,276991.639
2018-10-12,ALMOUROL (17G/02H),(vau)34.59,179148.403,276991.639
2018-10-13,ALMOUROL (17G/02H),(vau)32.33,179148.403,276991.639
2018-10-14,ALMOUROL (17G/02H),(vau)29.94,179148.403,276991.639
2018-10-15,ALMOUROL (17G/02H),(vau)41.41,179148.403,276991.639
2018-10-16,ALMOUROL (17G/02H),(vau)43.10,179148.403,276991.639
2018-10-17,ALMOUROL (17G/02H),(vau)235.84,179148.403,276991.639
2018-10-18,ALMOUROL (17G/02H),(vau)124.72,179148.403,276991.639
2018-10-19,ALMOUROL (17G/02H),(vau)82.37,179148.403,276991.639
2018-10-20,ALMOUROL (17G/02H),(vau)62.72,179148.403,276991.639
2018-10-21,ALMOUROL (17G/02H),(vau)43.57,179148.403,276991.639
2018-11-11,ALMOUROL (17G/02H),(vau)93.80,179148.403,276991.639
2018-11-13,ALMOUROL (17G/02H),(vau)218.11,179148.403,276991.639
2018-11-14,ALMOUROL (17G/02H),(vau)213.03,179148.403,276991.639
2018-11-15,ALMOUROL (17G/02H),(vau)166.02,179148.403,276991.639
2018-11-16,ALMOUROL (17G/02H),(vau)152.80,179148.403,276991.639
2018-11-17,ALMOUROL (17G/02H),(vau)77.15,179148.403,276991.639
2018-11-18,ALMOUROL (17G/02H),(vau)64.12,179148.403,276991.639
2018-11-19,ALMOUROL (17G/02H),(vau)178.03,179148.403,276991.639
2018-11-20,ALMOUROL (17G/02H),(vau)285.74,179148.403,276991.639
2018-11-21,ALMOUROL (17G/02H),(vau)277.90,179148.403,276991.639
2018-11-23,ALMOUROL (17G/02H),(vau)263.79,179148.403,276991.639
2018-11-24,ALMOUROL (17G/02H),(vau)113.34,179148.403,276991.639
2018-11-25,ALMOUROL (17G/02H),(vau)67.70,179148.403,276991.639
2018-11-26,ALMOUROL (17G/02H),(vau)158.96,179148.403,276991.639
2018-11-27,ALMOUROL (17G/02H),(vau)194.10,179148.403,276991.639
2018-12-19,ALMOUROL (17G/02H),(vau)192.91,179148.403,276991.639
2018-12-20,ALMOUROL (17G/02H),(vau)191.12,179148.403,276991.639
2018-12-21,ALMOUROL (17G/02H),(vau)147.27,179148.403,276991.639
2018-12-22,ALMOUROL (17G/02H),(vau)131.61,179148.403,276991.639
2018-12-23,ALMOUROL (17G/02H),(vau)173.65,179148.403,276991.639
2018-12-24,ALMOUROL (17G/02H),(vau)202.40,179148.403,276991.639
2018-12-25,ALMOUROL (17G/02H),(vau)127.92,179148.403,276991.639
2018-12-26,ALMOUROL (17G/02H),(vau)111.37,179148.403,276991.639
2018-12-27,ALMOUROL (17G/02H),(vau)198.34,179148.403,276991.639
2018-12-28,ALMOUROL (17G/02H),(vau)257.14,179148.403,276991.639
2018-12-29,ALMOUROL (17G/02H),(vau)135.78,179148.403,276991.639
2018-12-30,ALMOUROL (17G/02H),(vau)97.98,179148.403,276991.639
2018-12-31,ALMOUROL (17G/02H),(vau)98.34,179148.403,276991.639
2019-01-01,ALMOUROL (17G/02H),(vau)83.03,179148.403,276991.639
2019-01-13,ALMOUROL (17G/02H),(vau)73.02,179148.403,276991.639
2019-01-14,ALMOUROL (17G/02H),(vau)175.02,179148.403,276991.639
2019-01-15,ALMOUROL (17G/02H),(vau)184.69,179148.403,276991.639
2019-01-16,ALMOUROL (17G/02H),(vau)280.83,179148.403,276991.639
2019-01-17,ALMOUROL (17G/02H),(vau)249.59,179148.403,276991.639
2019-01-18,ALMOUROL (17G/02H),(vau)371.41,179148.403,276991.639
2019-01-19,ALMOUROL (17G/02H),(vau)473.30,179148.403,276991.639
2019-01-20,ALMOUROL (17G/02H),(vau)189.63,179148.403,276991.639
2019-01-21,ALMOUROL (17G/02H),(vau)186.47,179148.403,276991.639
2019-01-22,ALMOUROL (17G/02H),(vau)285.38,179148.403,276991.639
2019-01-23,ALMOUROL (17G/02H),(vau)164.08,179148.403,276991.639
2019-01-24,ALMOUROL (17G/02H),(vau)79.09,179148.403,276991.639
2019-01-25,ALMOUROL (17G/02H),(vau)73.81,179148.403,276991.639
2019-01-26,ALMOUROL (17G/02H),(vau)83.16,179148.403,276991.639
2019-01-27,ALMOUROL (17G/02H),(vau)51.73,179148.403,276991.639
2019-01-28,ALMOUROL (17G/02H),(vau)36.31,179148.403,276991.639
2019-01-29,ALMOUROL (17G/02H),(vau)90.66,179148.403,276991.639
2019-01-30,ALMOUROL (17G/02H),(vau)92.24,179148.403,276991.639
2019-01-31,ALMOUROL (17G/02H),(vau)64.88,179148.403,276991.639
2019-02-01,ALMOUROL (17G/02H),(vau)72.87,179148.403,276991.639
2019-02-02,ALMOUROL (17G/02H),(vau)85.20,179148.403,276991.639
2019-02-03,ALMOUROL (17G/02H),(vau)103.09,179148.403,276991.639
2019-02-04,ALMOUROL (17G/02H),(vau)96.25,179148.403,276991.639
2019-02-05,ALMOUROL (17G/02H),(vau)60.11,179148.403,276991.639
2019-02-06,ALMOUROL (17G/02H),(vau)61.18,179148.403,276991.639
2019-02-07,ALMOUROL (17G/02H),(vau)82.66,179148.403,276991.639
2019-02-08,ALMOUROL (17G/02H),(vau)42.90,179148.403,276991.639
2019-02-09,ALMOUROL (17G/02H),(vau)63.78,179148.403,276991.639
2019-02-10,ALMOUROL (17G/02H),(vau)46.61,179148.403,276991.639
2019-02-11,ALMOUROL (17G/02H),(vau)62.41,179148.403,276991.639
2019-02-12,ALMOUROL (17G/02H),(vau)43.05,179148.403,276991.639
2019-02-13,ALMOUROL (17G/02H),(vau)69.42,179148.403,276991.639
2019-02-14,ALMOUROL (17G/02H),(vau)53.37,179148.403,276991.639
2019-02-15,ALMOUROL (17G/02H),(vau)81.58,179148.403,276991.639
2019-02-16,ALMOUROL (17G/02H),(vau)111.24,179148.403,276991.639
2019-02-17,ALMOUROL (17G/02H),(vau)61.97,179148.403,276991.639
2019-02-18,ALMOUROL (17G/02H),(vau)50.03,179148.403,276991.639
2019-02-19,ALMOUROL (17G/02H),(vau)141.81,179148.403,276991.639
2019-02-20,ALMOUROL (17G/02H),(vau)120.54,179148.403,276991.639
2019-02-21,ALMOUROL (17G/02H),(vau)71.23,179148.403,276991.639
2019-02-22,ALMOUROL (17G/02H),(vau)100.18,179148.403,276991.639
2019-02-23,ALMOUROL (17G/02H),(vau)55.29,179148.403,276991.639
2019-02-24,ALMOUROL (17G/02H),(vau)50.36,179148.403,276991.639
