"data","localizacao","nitrato"
2014-04-22 10:15:00.000,"341/241",(<)0.890
2014-10-28 09:50:00.000,"341/241",(<)0.890
2015-04-20 12:10:00.000,"341/241",(<)0.890
2015-11-16 09:25:00.000,"341/241",(<)0.890
2016-04-26 08:55:00.000,"341/241",(<)0.890
2016-10-24 00:00:00.000,"341/241",(<)0.890
2017-03-21 10:50:00.000,"341/241",(<)0.890
2017-10-25 00:00:00.000,"341/241",(<)0.890
2018-04-16 09:15:00.000,"341/241",(<)0.890
2018-10-17 09:15:00.000,"341/241",(<)0.890
2019-03-20 09:40:00.000,"341/241",(<)0.890
2019-11-14 09:15:00.000,"341/241",(<)0.890
2020-03-10 09:15:00.000,"341/241",(<)0.890
2020-10-19 09:05:00.000,"341/241",(<)0.890
2021-03-09 09:50:00.000,"341/241",(<)0.890
2021-11-03 09:20:00.000,"341/241",(<)0.890
2022-04-11 10:00:00.000,"341/241",(<)0.890
2022-10-19 09:30:00.000,"341/241",(<)0.890
2023-03-07 10:00:00.000,"341/241",(<)0.890
2023-10-16 09:20:00.000,"341/241",(<)0.890
2000-03-20 00:00:00.000,"341/242","0.18"
2000-10-09 00:00:00.000,"341/242","0.18"
2002-03-25 00:00:00.000,"341/242","0.18"
2002-10-07 00:00:00.000,"341/242","0.84"
2003-03-25 00:00:00.000,"341/242","0.84"
2003-11-26 00:00:00.000,"341/242","0.66"
2004-04-05 00:00:00.000,"341/242","0.66"
2004-10-25 00:00:00.000,"341/242","0.664"
2005-04-20 00:00:00.000,"341/242","0.66"
2005-11-10 00:00:00.000,"341/242","0.66"
2006-03-13 00:00:00.000,"341/242","0.66"
2006-11-14 00:00:00.000,"341/242","0.82"
2007-04-11 00:00:00.000,"341/242","0.84"
2007-11-26 00:00:00.000,"341/242","0.84"
2008-04-29 00:00:00.000,"341/242","0.84"
2008-11-05 00:00:00.000,"341/242","0.87"
2009-05-11 00:00:00.000,"341/242",(e<)0.886
2009-10-19 00:00:00.000,"341/242",(e<)0.886
2010-07-13 12:20:00.000,"341/242",(<)2.000
2014-04-22 00:00:00.000,"341/293","4.0"
2015-03-23 00:00:00.000,"341/293",(<)10.000
2015-09-28 00:00:00.000,"341/293",(<)10.000
2016-03-28 00:00:00.000,"341/293",(<)10.000
2016-09-26 00:00:00.000,"341/293",(<)10.000
2017-03-27 00:00:00.000,"341/293",(<)10.000
2017-09-25 00:00:00.000,"341/293",(<)10.000
2018-04-02 00:00:00.000,"341/293",(<)11.000
2018-09-24 00:00:00.000,"341/293",(<)11.000
2019-04-01 00:00:00.000,"341/293","11.0"
2019-09-23 00:00:00.000,"341/293",(<)10.000
2020-04-14 00:00:00.000,"341/293",(<)11.000
2020-09-28 00:00:00.000,"341/293","54.0"
2021-03-22 00:00:00.000,"341/293",(<)11.000
2021-09-27 00:00:00.000,"341/293","11.0"
2022-03-21 00:00:00.000,"341/293",(<)11.000
2022-10-03 00:00:00.000,"341/293",(<)11.000
2023-03-27 00:00:00.000,"341/293",(<)11.000
2023-09-25 00:00:00.000,"341/293",(<)11.000
2017-03-13 00:00:00.000,"341/296",(<)10.000
2017-09-11 00:00:00.000,"341/296",(<)10.000
2018-03-12 00:00:00.000,"341/296",(<)11.000
2018-09-10 00:00:00.000,"341/296",(<)11.000
2019-03-18 00:00:00.000,"341/296",(<)10.000
2019-09-09 00:00:00.000,"341/296",(<)10.000
2020-03-09 00:00:00.000,"341/296",(<)11.000
2020-09-14 00:00:00.000,"341/296",(<)11.000
2021-03-08 00:00:00.000,"341/296",(<)11.000
2021-09-13 00:00:00.000,"341/296",(<)11.000
2022-03-14 00:00:00.000,"341/296",(<)11.000
2022-09-19 00:00:00.000,"341/296",(<)11.000
2023-03-13 00:00:00.000,"341/296",(<)11.000
2023-09-11 00:00:00.000,"341/296",(<)11.000
2000-04-10 00:00:00.000,"351/72","1.81"
2001-03-21 00:00:00.000,"351/72","1.54"
2002-04-02 00:00:00.000,"351/72","1.36"
2002-10-01 00:00:00.000,"351/72","3.28"
2003-04-28 00:00:00.000,"351/72","1.15"
2004-04-12 00:00:00.000,"351/72","3.6"
2004-11-08 00:00:00.000,"351/72","3.721"
2005-05-02 00:00:00.000,"351/72","1.73"
2005-11-08 00:00:00.000,"351/72","1.11"
2006-03-01 00:00:00.000,"351/72","1.29"
2006-11-13 00:00:00.000,"351/72","0.98"
2007-04-09 00:00:00.000,"351/72","2.57"
2008-04-17 00:00:00.000,"351/72","0.84"
2008-11-03 00:00:00.000,"351/72","1.24"
2009-04-29 00:00:00.000,"351/72","1.196"
2009-09-29 00:00:00.000,"351/72","2.126"
2010-07-08 15:30:00.000,"351/72","5.0"
2011-04-12 14:10:00.000,"351/72","2.0"
2012-12-03 12:15:00.000,"351/72","1.8"
2013-04-03 10:40:00.000,"351/72","2.5"
2013-12-06 10:50:00.000,"351/72","3.0"
2014-02-27 09:35:00.000,"351/72","0.91"
2014-09-30 09:30:00.000,"351/72","2.3"
2015-02-24 09:40:00.000,"351/72",(<)0.890
2015-09-28 10:40:00.000,"351/72","2.1"
2016-02-23 00:00:00.000,"351/72","2.2"
2016-09-20 00:00:00.000,"351/72","2.5"
2017-03-08 10:15:00.000,"351/72","1.9"
2017-11-14 00:00:00.000,"351/72","1.5"
2018-05-09 08:55:00.000,"351/72","2.3"
2018-09-26 09:30:00.000,"351/72","2.8"
2019-03-21 10:30:00.000,"351/72","2.9"
2019-11-11 09:45:00.000,"351/72","2.0"
2020-11-03 10:10:00.000,"351/72","2.0"
2021-02-16 10:45:00.000,"351/72","2.3"
2021-09-27 11:25:00.000,"351/72","3.7"
2022-04-05 10:00:00.000,"351/72","2.7"
2022-10-12 10:10:00.000,"351/72","1.9"
2023-04-17 00:00:00.000,"351/72","2.5"
2023-10-18 10:10:00.000,"351/72","2.4"
2016-10-17 00:00:00.000,"352/10",(<)10.000
2017-04-10 00:00:00.000,"352/10",(<)10.000
2018-04-16 00:00:00.000,"352/10",(<)11.000
2018-10-15 00:00:00.000,"352/10",(<)11.000
2019-04-15 00:00:00.000,"352/10",(<)10.000
2019-10-14 00:00:00.000,"352/10",(<)10.000
2020-10-19 00:00:00.000,"352/10",(<)11.000
2021-04-05 00:00:00.000,"352/10",(<)11.000
2021-10-18 00:00:00.000,"352/10",(<)11.000
2022-04-04 00:00:00.000,"352/10",(<)11.000
2022-10-17 00:00:00.000,"352/10",(<)11.000
2023-04-17 00:00:00.000,"352/10",(<)11.000
2023-10-16 00:00:00.000,"352/10",(<)11.000
2000-10-09 00:00:00.000,"352/128","0.53"
2002-10-07 00:00:00.000,"352/128","1.28"
2003-03-25 00:00:00.000,"352/128","0.84"
2003-11-26 00:00:00.000,"352/128","6.0"
2004-04-05 00:00:00.000,"352/128","3.9"
2004-10-25 00:00:00.000,"352/128","1.8"
2005-04-20 00:00:00.000,"352/128","1.11"
2005-11-10 00:00:00.000,"352/128","2.08"
2015-04-06 00:00:00.000,"352/141",(<)10.000
2015-10-05 00:00:00.000,"352/141",(<)10.000
2016-04-04 00:00:00.000,"352/141",(<)10.000
2017-10-09 00:00:00.000,"352/141",(<)10.000
2018-04-09 00:00:00.000,"352/141",(<)11.000
2019-04-08 00:00:00.000,"352/141",(<)10.000
2019-10-07 00:00:00.000,"352/141",(<)10.000
2020-03-30 00:00:00.000,"352/141",(<)11.000
2020-10-12 00:00:00.000,"352/141",(<)11.000
2021-03-29 00:00:00.000,"352/141",(<)11.000
2022-05-02 00:00:00.000,"352/141","15.0"
2022-10-10 00:00:00.000,"352/141",(<)11.000
2014-04-22 00:00:00.000,"352/142","4.0"
2014-10-20 00:00:00.000,"352/142",(<)2.000
2015-04-13 00:00:00.000,"352/142",(<)10.000
2015-10-12 00:00:00.000,"352/142",(<)10.000
2016-04-11 00:00:00.000,"352/142",(<)10.000
2016-10-17 00:00:00.000,"352/142",(<)10.000
2017-04-10 00:00:00.000,"352/142",(<)10.000
2018-04-16 00:00:00.000,"352/142",(<)11.000
2018-10-15 00:00:00.000,"352/142",(<)11.000
2019-04-15 00:00:00.000,"352/142",(<)10.000
2019-10-14 00:00:00.000,"352/142",(<)10.000
2020-04-14 00:00:00.000,"352/142",(<)11.000
2020-10-19 00:00:00.000,"352/142",(<)11.000
2021-04-05 00:00:00.000,"352/142",(<)11.000
2021-10-18 00:00:00.000,"352/142",(<)11.000
2022-04-04 00:00:00.000,"352/142",(<)11.000
2000-04-10 00:00:00.000,"352/146","3.93"
2000-10-30 00:00:00.000,"352/146","2.57"
2001-04-02 00:00:00.000,"352/146","2.3"
2002-04-02 00:00:00.000,"352/146","1.64"
2002-10-01 00:00:00.000,"352/146","2.39"
2003-04-28 00:00:00.000,"352/146","2.57"
2004-04-12 00:00:00.000,"352/146","2.22"
2004-11-08 00:00:00.000,"352/146","2.702"
2005-05-02 00:00:00.000,"352/146","2.0"
2005-11-08 00:00:00.000,"352/146","2.7"
2006-03-01 00:00:00.000,"352/146","2.39"
2006-11-13 00:00:00.000,"352/146","3.54"
2007-04-09 00:00:00.000,"352/146","1.95"
2007-11-21 00:00:00.000,"352/146","1.95"
2008-04-17 00:00:00.000,"352/146","2.6"
2008-11-03 00:00:00.000,"352/146","1.29"
2009-04-29 00:00:00.000,"352/146","3.101"
2009-09-29 00:00:00.000,"352/146","1.816"
2010-07-08 15:00:00.000,"352/146","4.0"
2011-04-12 14:40:00.000,"352/146","2.0"
2012-12-03 11:40:00.000,"352/146","2.9"
2013-04-03 10:20:00.000,"352/146","1.5"
2013-12-06 10:30:00.000,"352/146","2.0"
2014-02-27 09:55:00.000,"352/146","2.1"
2014-09-30 09:55:00.000,"352/146","1.9"
2015-02-24 10:20:00.000,"352/146","3.1"
2015-09-28 11:10:00.000,"352/146","2.3"
2016-02-23 00:00:00.000,"352/146","3.0"
2017-11-14 00:00:00.000,"352/146","12.0"
2018-05-09 09:20:00.000,"352/146","4.5"
2018-09-26 10:00:00.000,"352/146","7.9"
2019-03-21 11:05:00.000,"352/146","20.0"
2019-11-11 10:20:00.000,"352/146","4.5"
2020-03-11 10:30:00.000,"352/146","16.0"
2020-11-03 10:35:00.000,"352/146","26.0"
2021-02-16 10:15:00.000,"352/146","18.0"
2021-09-27 10:35:00.000,"352/146","8.7"
2022-04-05 10:20:00.000,"352/146","11.0"
2022-10-12 10:40:00.000,"352/146","47.0"
2023-04-17 00:00:00.000,"352/146","16.0"
2023-10-18 10:40:00.000,"352/146","2.6"
2000-04-10 00:00:00.000,"352/188","6.45"
2000-10-30 00:00:00.000,"352/188","2.35"
2001-04-02 00:00:00.000,"352/188","2.44"
2002-04-02 00:00:00.000,"352/188","2.26"
2002-10-01 00:00:00.000,"352/188","3.9"
2004-11-08 00:00:00.000,"352/188","1.7"
2005-05-02 00:00:00.000,"352/188","3.41"
2005-11-08 00:00:00.000,"352/188","2.5"
2006-03-01 00:00:00.000,"352/188","2.79"
2006-11-13 00:00:00.000,"352/188","2.26"
2007-04-09 00:00:00.000,"352/188","2.08"
2007-11-21 00:00:00.000,"352/188","2.53"
2008-11-03 00:00:00.000,"352/188","30.0"
2009-04-28 00:00:00.000,"352/188","4.031"
2009-09-28 00:00:00.000,"352/188","3.057"
2010-07-08 14:35:00.000,"352/188","5.0"
2015-10-12 00:00:00.000,"352/290",(<)10.000
2016-04-27 00:00:00.000,"352/290",(<)10.000
2016-10-17 00:00:00.000,"352/290",(<)10.000
2017-04-10 00:00:00.000,"352/290",(<)10.000
2018-10-15 00:00:00.000,"352/290",(<)11.000
2019-04-15 00:00:00.000,"352/290",(<)10.000
2019-10-28 00:00:00.000,"352/290",(<)10.000
2020-04-14 00:00:00.000,"352/290",(<)11.000
2020-10-19 00:00:00.000,"352/290",(<)11.000
2021-04-05 00:00:00.000,"352/290","12.0"
2021-10-18 00:00:00.000,"352/290",(<)11.000
2022-04-04 00:00:00.000,"352/290",(<)11.000
2022-10-17 00:00:00.000,"352/290",(<)11.000
2023-04-17 00:00:00.000,"352/290",(<)11.000
2023-10-16 00:00:00.000,"352/290",(<)11.000
2015-03-02 00:00:00.000,"352/291",(<)10.000
2015-09-14 00:00:00.000,"352/291",(<)10.000
2016-03-07 00:00:00.000,"352/291",(<)10.000
2016-09-05 00:00:00.000,"352/291",(<)10.000
2017-03-06 00:00:00.000,"352/291",(<)10.000
2017-09-04 00:00:00.000,"352/291","13.0"
2018-03-05 00:00:00.000,"352/291",(<)11.000
2018-09-03 00:00:00.000,"352/291",(<)11.000
2019-03-04 00:00:00.000,"352/291",(<)10.000
2019-09-02 00:00:00.000,"352/291",(<)10.000
2020-09-07 00:00:00.000,"352/291",(<)11.000
2021-03-01 00:00:00.000,"352/291",(<)11.000
2022-10-17 00:00:00.000,"352/291",(<)11.000
2023-03-27 00:00:00.000,"352/291",(<)11.000
2023-09-04 00:00:00.000,"352/291",(<)11.000
2015-04-06 00:00:00.000,"352/292",(<)10.000
2015-10-05 00:00:00.000,"352/292",(<)10.000
2016-04-04 00:00:00.000,"352/292",(<)10.000
2016-10-10 00:00:00.000,"352/292",(<)10.000
2017-04-03 00:00:00.000,"352/292",(<)10.000
2018-04-09 00:00:00.000,"352/292","13.7"
2018-10-08 00:00:00.000,"352/292",(<)11.000
2019-04-08 00:00:00.000,"352/292",(<)10.000
2019-10-07 00:00:00.000,"352/292",(<)10.000
2020-03-30 00:00:00.000,"352/292",(<)11.000
2020-10-12 00:00:00.000,"352/292",(<)11.000
2021-03-29 00:00:00.000,"352/292",(<)11.000
2018-05-08 08:55:00.000,"352/294","7.8"
2018-10-01 08:50:00.000,"352/294","11.0"
2019-03-25 11:10:00.000,"352/294","13.0"
2014-03-03 00:00:00.000,"353/14",(<)2.000
2014-09-01 00:00:00.000,"353/14",(<)2.000
2015-03-02 00:00:00.000,"353/14",(<)10.000
2015-09-14 00:00:00.000,"353/14",(<)10.000
2016-03-07 00:00:00.000,"353/14",(<)10.000
2016-09-05 00:00:00.000,"353/14",(<)10.000
2014-03-03 00:00:00.000,"353/27",(<)2.000
2015-03-02 00:00:00.000,"353/27",(<)10.000
2015-09-14 00:00:00.000,"353/27",(<)10.000
2016-03-07 00:00:00.000,"353/27",(<)10.000
2016-09-05 00:00:00.000,"353/27",(<)10.000
2017-09-04 00:00:00.000,"353/27",(<)10.000
2018-03-05 00:00:00.000,"353/27",(<)11.000
2018-09-03 00:00:00.000,"353/27",(<)11.000
2019-03-04 00:00:00.000,"353/27",(<)10.000
2019-10-07 00:00:00.000,"353/27",(<)10.000
2020-03-02 00:00:00.000,"353/27",(<)11.000
2000-03-20 00:00:00.000,"353/28","0.75"
2000-03-20 00:00:00.000,"353/30","0.31"
2000-10-09 00:00:00.000,"353/30","0.18"
2001-03-21 00:00:00.000,"353/30","0.18"
2002-03-25 00:00:00.000,"353/30","0.18"
2002-10-07 00:00:00.000,"353/30","0.84"
2003-03-25 00:00:00.000,"353/30","0.84"
2003-11-26 00:00:00.000,"353/30","0.66"
2004-10-25 00:00:00.000,"353/30","0.664"
2005-04-20 00:00:00.000,"353/30","0.66"
2005-11-10 00:00:00.000,"353/30","0.66"
2006-03-13 00:00:00.000,"353/30","0.66"
2006-11-14 00:00:00.000,"353/30","0.84"
2007-04-11 00:00:00.000,"353/30","0.84"
2007-11-26 00:00:00.000,"353/30","0.84"
2008-04-29 00:00:00.000,"353/30","0.84"
2008-11-05 00:00:00.000,"353/30","0.84"
2009-10-19 00:00:00.000,"353/30",(e<)0.886
2010-07-13 11:40:00.000,"353/30",(<)2.000
2014-03-03 00:00:00.000,"353/30",(<)2.000
2014-09-01 00:00:00.000,"353/30",(<)2.000
2016-09-05 00:00:00.000,"353/30",(<)10.000
2017-09-04 00:00:00.000,"353/30","15.0"
2018-03-05 00:00:00.000,"353/30",(<)11.000
2018-09-03 00:00:00.000,"353/30",(<)11.000
2020-03-02 00:00:00.000,"353/30",(<)11.000
2020-09-07 00:00:00.000,"353/30",(<)11.000
2021-03-01 00:00:00.000,"353/30",(<)11.000
2021-09-06 00:00:00.000,"353/30",(<)11.000
2023-03-27 00:00:00.000,"353/30",(<)11.000
2023-09-04 00:00:00.000,"353/30",(<)11.000
2000-03-20 00:00:00.000,"353/352","0.49"
2000-10-09 00:00:00.000,"353/352","0.44"
2002-03-25 00:00:00.000,"353/352","0.18"
2002-10-07 00:00:00.000,"353/352","0.84"
2003-03-25 00:00:00.000,"353/352","0.84"
2003-11-26 00:00:00.000,"353/352","0.66"
2004-04-05 00:00:00.000,"353/352","0.66"
2004-10-25 00:00:00.000,"353/352","0.664"
2005-04-20 00:00:00.000,"353/352","0.73"
2005-11-10 00:00:00.000,"353/352","0.62"
2006-03-13 00:00:00.000,"353/352","0.65"
2006-11-14 00:00:00.000,"353/352","12.0"
2007-04-11 00:00:00.000,"353/352","0.84"
2007-11-26 00:00:00.000,"353/352","11.0"
2008-04-29 00:00:00.000,"353/352","0.84"
2008-11-05 00:00:00.000,"353/352","0.84"
2014-03-03 00:00:00.000,"353/677",(<)2.000
2014-09-01 00:00:00.000,"353/677",(<)2.000
2015-03-02 00:00:00.000,"353/677",(<)10.000
2015-09-14 00:00:00.000,"353/677",(<)10.000
2016-03-07 00:00:00.000,"353/677",(<)10.000
2016-09-05 00:00:00.000,"353/677",(<)10.000
2017-03-06 00:00:00.000,"353/677",(<)10.000
2017-09-04 00:00:00.000,"353/677",(<)10.000
2018-03-05 00:00:00.000,"353/677",(<)11.000
2018-09-03 00:00:00.000,"353/677",(<)11.000
2019-03-04 00:00:00.000,"353/677",(<)10.000
2019-09-02 00:00:00.000,"353/677",(<)10.000
2020-05-12 00:00:00.000,"353/677",(<)11.000
2021-09-06 00:00:00.000,"353/677",(<)11.000
2022-04-04 00:00:00.000,"353/677",(<)11.000
2022-09-12 00:00:00.000,"353/677",(<)11.000
2023-03-06 00:00:00.000,"353/677",(<)11.000
2023-09-04 00:00:00.000,"353/677",(<)11.000
2014-03-10 00:00:00.000,"353/678",(<)2.000
2014-09-08 00:00:00.000,"353/678",(<)2.000
2015-03-16 00:00:00.000,"353/678",(<)10.000
2015-09-14 00:00:00.000,"353/678",(<)10.000
2016-03-14 00:00:00.000,"353/678",(<)10.000
2016-09-12 00:00:00.000,"353/678",(<)10.000
2017-03-13 00:00:00.000,"353/678",(<)10.000
2017-09-11 00:00:00.000,"353/678",(<)10.000
2018-03-12 00:00:00.000,"353/678",(<)11.000
2018-09-10 00:00:00.000,"353/678",(<)11.000
2019-03-18 00:00:00.000,"353/678",(<)10.000
2019-09-09 00:00:00.000,"353/678",(<)10.000
2020-09-14 00:00:00.000,"353/678",(<)11.000
2021-03-08 00:00:00.000,"353/678",(<)11.000
2021-09-13 00:00:00.000,"353/678",(<)11.000
2022-03-14 00:00:00.000,"353/678",(<)11.000
2022-09-19 00:00:00.000,"353/678",(<)11.000
2023-03-13 00:00:00.000,"353/678",(<)11.000
2023-09-11 00:00:00.000,"353/678",(<)11.000
2014-03-03 00:00:00.000,"353/680","11.0"
2014-09-01 00:00:00.000,"353/680","6.0"
2015-03-02 00:00:00.000,"353/680",(<)10.000
2015-09-14 00:00:00.000,"353/680",(<)10.000
2016-03-07 00:00:00.000,"353/680","11.0"
2016-09-05 00:00:00.000,"353/680",(<)10.000
2017-03-06 00:00:00.000,"353/680",(<)10.000
2017-09-04 00:00:00.000,"353/680",(<)10.000
2018-10-19 00:00:00.000,"353/680","28.4"
2019-09-02 00:00:00.000,"353/680",(<)10.000
2020-03-02 00:00:00.000,"353/680",(<)11.000
2020-09-07 00:00:00.000,"353/680",(<)11.000
2021-03-01 00:00:00.000,"353/680",(<)11.000
2021-09-06 00:00:00.000,"353/680",(<)11.000
2022-04-04 00:00:00.000,"353/680","17.0"
2022-09-12 00:00:00.000,"353/680","17.0"
2023-03-06 00:00:00.000,"353/680",(<)11.000
2023-09-04 00:00:00.000,"353/680",(<)11.000
2014-03-03 00:00:00.000,"353/681",(<)2.000
2014-09-01 00:00:00.000,"353/681",(<)2.000
2015-03-02 00:00:00.000,"353/681",(<)10.000
2015-09-14 00:00:00.000,"353/681",(<)10.000
2016-03-07 00:00:00.000,"353/681",(<)10.000
2016-09-05 00:00:00.000,"353/681",(<)10.000
2017-03-06 00:00:00.000,"353/681",(<)10.000
2017-09-04 00:00:00.000,"353/681",(<)10.000
2018-03-05 00:00:00.000,"353/681",(<)11.000
2018-09-03 00:00:00.000,"353/681",(<)11.000
2019-03-04 00:00:00.000,"353/681",(<)10.000
2019-09-02 00:00:00.000,"353/681",(<)10.000
2020-03-02 00:00:00.000,"353/681","22.0"
2020-09-07 00:00:00.000,"353/681",(<)11.000
2021-03-01 00:00:00.000,"353/681",(<)11.000
2021-09-06 00:00:00.000,"353/681",(<)11.000
2022-03-07 00:00:00.000,"353/681",(<)11.000
2022-09-12 00:00:00.000,"353/681",(<)11.000
2023-03-06 00:00:00.000,"353/681",(<)11.000
2023-09-04 00:00:00.000,"353/681",(<)11.000
2014-03-03 00:00:00.000,"353/682","3.0"
2014-09-01 00:00:00.000,"353/682","4.0"
2015-03-02 00:00:00.000,"353/682",(<)10.000
2015-09-14 00:00:00.000,"353/682",(<)10.000
2016-03-07 00:00:00.000,"353/682",(<)10.000
2016-09-05 00:00:00.000,"353/682",(<)10.000
2017-03-06 00:00:00.000,"353/682",(<)10.000
2017-09-04 00:00:00.000,"353/682",(<)10.000
2018-03-05 00:00:00.000,"353/682",(<)11.000
2018-09-03 00:00:00.000,"353/682",(<)11.000
2019-03-04 00:00:00.000,"353/682",(<)10.000
2019-09-02 00:00:00.000,"353/682",(<)10.000
2020-03-02 00:00:00.000,"353/682",(<)11.000
2020-09-07 00:00:00.000,"353/682",(<)11.000
2021-09-06 00:00:00.000,"353/682",(<)11.000
2022-03-07 00:00:00.000,"353/682",(<)11.000
2022-09-12 00:00:00.000,"353/682",(<)11.000
2023-03-06 00:00:00.000,"353/682",(<)11.000
2023-09-04 00:00:00.000,"353/682",(<)11.000
2000-04-10 00:00:00.000,"363/3","0.4"
2000-10-23 00:00:00.000,"363/3","0.53"
2001-03-26 00:00:00.000,"363/3","1.22"
2001-09-10 11:40:00.000,"363/3","1.34"
2002-03-19 00:00:00.000,"363/3","0.57"
2002-09-11 00:00:00.000,"363/3","0.84"
2003-03-12 00:00:00.000,"363/3","0.97"
2003-09-15 00:00:00.000,"363/3","0.66"
2004-03-15 00:00:00.000,"363/3","0.66"
2004-09-20 00:00:00.000,"363/3","0.664"
2005-03-21 00:00:00.000,"363/3","3.1"
2005-10-10 00:00:00.000,"363/3","0.66"
2006-04-03 00:00:00.000,"363/3","0.89"
2006-11-06 00:00:00.000,"363/3","1.15"
2010-07-13 09:30:00.000,"363/95","5.0"
2012-12-19 00:00:00.000,"364/125",(<)4.000
2013-03-20 00:00:00.000,"364/125",(<)4.000
2013-06-26 00:00:00.000,"364/125",(<)4.000
2013-12-11 00:00:00.000,"364/125",(<)4.000
2014-03-05 00:00:00.000,"364/125",(<)4.000
2014-06-11 00:00:00.000,"364/125",(<)4.000
2014-09-16 00:00:00.000,"364/125",(<)4.000
2014-12-23 00:00:00.000,"364/125",(<)4.000
2015-02-18 00:00:00.000,"364/125",(<)4.000
2015-09-01 00:00:00.000,"364/125",(<)4.000
2015-12-01 00:00:00.000,"364/125",(<)4.000
2016-01-19 00:00:00.000,"364/125",(<)1.000
2016-04-26 00:00:00.000,"364/125",(<)1.000
2016-08-02 00:00:00.000,"364/125","1.2"
2016-11-02 00:00:00.000,"364/125",(<)1.000
2017-02-07 00:00:00.000,"364/125",(<)1.000
2017-08-22 00:00:00.000,"364/125",(<)1.000
2017-11-21 00:00:00.000,"364/125","1.6"
2018-06-05 00:00:00.000,"364/125","1.1"
2018-09-04 00:00:00.000,"364/125",(<)1.000
2018-12-04 00:00:00.000,"364/125","1.0"
2019-02-05 00:00:00.000,"364/125","1.2"
2019-03-26 00:00:00.000,"364/125","1.0"
2019-09-24 00:00:00.000,"364/125",(<)1.000
2019-11-19 00:00:00.000,"364/125","1.5"
2020-02-11 00:00:00.000,"364/125",(<)1.000
2020-03-24 00:00:00.000,"364/125",(<)1.000
2020-05-26 00:00:00.000,"364/125",(<)1.000
2020-07-28 00:00:00.000,"364/125",(<)1.000
2020-09-29 00:00:00.000,"364/125",(<)1.000
2021-01-26 00:00:00.000,"364/125",(<)1.000
2021-03-09 00:00:00.000,"364/125",(<)1.000
2021-05-11 00:00:00.000,"364/125",(<)1.000
2021-07-06 00:00:00.000,"364/125",(<)1.000
2021-09-07 00:00:00.000,"364/125",(<)1.000
2021-11-02 00:00:00.000,"364/125",(<)1.000
2022-01-25 00:00:00.000,"364/125",(<)1.000
2022-03-10 00:00:00.000,"364/125",(<)1.000
2022-05-03 00:00:00.000,"364/125",(<)1.000
2022-07-05 00:00:00.000,"364/125",(<)1.000
2022-09-06 00:00:00.000,"364/125","1.3"
2022-12-19 00:00:00.000,"364/125","4.8"
2023-01-31 00:00:00.000,"364/125",(<)1.000
2023-03-14 00:00:00.000,"364/125",(<)1.000
2023-05-09 00:00:00.000,"364/125",(<)1.000
2012-12-05 00:00:00.000,"364/128",(<)4.000
2013-03-06 00:00:00.000,"364/128","5.5"
2013-06-12 00:00:00.000,"364/128",(<)4.000
2013-09-04 00:00:00.000,"364/128",(<)4.000
2013-11-27 00:00:00.000,"364/128",(<)4.000
2014-02-18 00:00:00.000,"364/128",(<)4.000
2014-05-27 00:00:00.000,"364/128",(<)4.000
2014-09-02 00:00:00.000,"364/128",(<)4.000
2014-12-10 00:00:00.000,"364/128",(<)4.000
2015-02-03 00:00:00.000,"364/128",(<)4.000
2015-08-18 00:00:00.000,"364/128",(<)4.000
2015-11-17 00:00:00.000,"364/128",(<)4.000
2016-01-06 00:00:00.000,"364/128",(<)1.000
2016-04-12 00:00:00.000,"364/128",(<)1.000
2016-07-19 00:00:00.000,"364/128","1.4"
2016-10-18 00:00:00.000,"364/128",(<)1.000
2017-01-24 00:00:00.000,"364/128",(<)1.000
2017-05-02 00:00:00.000,"364/128","1.1"
2017-08-08 00:00:00.000,"364/128","1.3"
2017-11-14 00:00:00.000,"364/128","4.0"
2018-02-06 00:00:00.000,"364/128",(<)1.000
2018-05-22 00:00:00.000,"364/128",(<)1.000
2018-08-20 00:00:00.000,"364/128",(<)1.000
2018-11-20 00:00:00.000,"364/128",(<)1.000
2019-01-22 00:00:00.000,"364/128","1.3"
2019-03-12 00:00:00.000,"364/128","1.2"
2019-09-10 00:00:00.000,"364/128",(<)1.000
2019-11-05 00:00:00.000,"364/128",(<)1.000
2020-01-28 00:00:00.000,"364/128","1.2"
2020-03-10 00:00:00.000,"364/128",(<)1.000
2020-05-12 00:00:00.000,"364/128",(<)1.000
2020-07-14 00:00:00.000,"364/128","3.4"
2020-09-15 00:00:00.000,"364/128","4.7"
2020-11-10 00:00:00.000,"364/128",(<)1.000
2021-01-12 00:00:00.000,"364/128",(<)1.000
2021-02-23 00:00:00.000,"364/128",(<)1.000
2021-04-20 00:00:00.000,"364/128",(<)1.000
2021-06-22 00:00:00.000,"364/128",(<)1.000
2021-08-31 00:00:00.000,"364/128",(<)1.000
2021-10-19 00:00:00.000,"364/128",(<)1.000
2022-01-11 00:00:00.000,"364/128",(<)1.000
2022-02-22 00:00:00.000,"364/128",(<)1.000
2022-04-19 00:00:00.000,"364/128","1.0"
2022-06-21 00:00:00.000,"364/128",(<)1.000
2022-08-30 00:00:00.000,"364/128",(<)1.000
2022-12-13 00:00:00.000,"364/128",(<)1.000
2023-01-17 00:00:00.000,"364/128",(<)1.000
2023-02-27 00:00:00.000,"364/128",(<)1.000
2023-04-24 00:00:00.000,"364/128",(<)1.000
