"data","localizacao","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2014-10-06,"420/8","14.55","29.45",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-06,"420/12","53.17","6.83",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-06,"420/105","28.9","1.1",154278.7,204500.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-06,"405/67","0.11","13.89",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-06,"432/68",-0.42,"9.42",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2014-10-07,"405/67","0.14","13.86",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-08,"405/67","0.16","13.84",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-09,"405/67","0.19","13.81",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-10,"405/67","0.21","13.79",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-11,"405/67","0.23","13.77",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-12,"405/67","0.27","13.73",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-13,"405/67","0.29","13.71",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-14,"405/67","0.34","13.66",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-15,"405/67","0.34","13.66",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-16,"405/67","0.37","13.63",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-16,"442/36","24.7","5.3",112198.2,187241,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2014-10-16,"442/537",-9.65,"30.65",111722,184739.9,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,AMORA
2014-10-16,"442/94",-2.75,"19.75",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
2014-10-17,"405/67","0.38","13.62",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-17,"343/30","96.42","3.58",199000,265360,100,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BEMPOSTA
2014-10-17,"344/3","156.47","13.53",206750,263640,170,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE MÓS
2014-10-17,"331/89","31.22","0.78",194920,273470,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SÃO MIGUEL DO RIO TORTO
2014-10-17,"342/93","37.96","8.04",174170,260820,46,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ULME
2014-10-18,"405/67","0.4","13.6",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-19,"405/67","0.41","13.59",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-20,"405/67","0.43","13.57",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-21,"405/67","0.43","13.57",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-22,"405/67","0.44","13.56",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-23,"453/395","36.92","28.08",120146,179382.3,65,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2014-10-23,"453/18","10.6","59.4",116016.7,176494.5,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2014-10-23,"444/85","29.28","7.72",140865,182086.3,37,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2014-10-23,"443/924","6.54","52.46",127393.1,181651.8,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2014-10-23,"405/67","0.46","13.54",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-23,"444/317","18.33","25.67",146361.6,183790.2,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2014-10-24,"405/67","0.49","13.51",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-25,"405/67","0.51","13.49",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-26,"405/67","0.53","13.47",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-27,"405/67","0.55","13.45",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-28,"405/67","0.57","13.43",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-29,"405/67","0.6","13.4",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-30,"442/241","6.73","3.27",119083.5,186173.9,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ANDRÉ
2014-10-30,"434/306","30.7","47.3",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-30,"434/280","38.9","35.1",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-30,"433/297","15.18","12.82",140560.5,192932,28,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO
2014-10-30,"432/800","8.11","2.89",135603.2,194088.8,11,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2014-10-30,"432/855","11.1","18.9",133281.5,190187.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,ALCOCHETE
2014-10-30,"420/9","16.7","27.3",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-30,"420/8","16.1","27.9",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-30,"420/12","53.47","6.53",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-30,"420/105","28.9","1.1",154278.7,204500.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-10-30,"405/67","0.61","13.39",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-10-30,"432/68",-0.1,"9.1",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2014-10-31,"405/67","0.62","13.38",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-01,"405/67","0.63","13.37",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-02,"405/67","0.64","13.36",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-03,"405/67","0.66","13.34",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-04,"405/67","0.7","13.3",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-05,"405/67","0.72","13.28",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-06,"405/67","0.73","13.27",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-07,"405/67","0.75","13.25",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-08,"405/67","0.77","13.23",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-09,"405/67","0.81","13.19",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-10,"405/67","0.83","13.17",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-11,"405/67","0.89","13.11",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-12,"405/67","0.91","13.09",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-13,"405/67","0.93","13.07",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-14,"405/67","0.98","13.02",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-14,"442/36","25.0","5.0",112198.2,187241,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2014-11-14,"442/537",-8.6,"29.6",111722,184739.9,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,AMORA
2014-11-14,"442/94",-2.75,"19.75",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
2014-11-15,"405/67","1.01","12.99",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-16,"405/67","1.02","12.98",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-17,"405/67","1.04","12.96",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-18,"405/67","1.06","12.94",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-19,"405/67","1.09","12.91",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-20,"405/67","1.16","12.84",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-20,"432/68","0.35","8.65",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2014-11-20,"432/800","9.15","1.85",135603.2,194088.8,11,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2014-11-20,"432/855","11.13","18.87",133281.5,190187.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,ALCOCHETE
2014-11-20,"442/241","7.0","3.0",119083.5,186173.9,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ANDRÉ
2014-11-21,"434/306","30.88","47.12",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-11-21,"433/297","11.58","16.42",140560.5,192932,28,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO
2014-11-21,"420/9","17.68","26.32",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-11-21,"420/8","17.19","26.81",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-11-21,"420/24","31.46","83.54",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
2014-11-21,"420/17","81.35","8.65",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2014-11-21,"420/14","84.06","0.94",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2014-11-21,"420/12","54.43","5.57",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-11-21,"434/280","39.27","34.73",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-11-21,"407/35","31.62","22.38",168250,213470,54,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2014-11-21,"392/31","75.89","15.11",160030,227670,91,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2014-11-21,"405/167","8.33","15.67",147550,210725,24,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2014-11-21,"405/67","1.19","12.81",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-21,"420/105","28.9","1.1",154278.7,204500.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-11-21,"406/97","33.67","25.33",152450,212500,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2014-11-21,"406/99","47.41","2.59",155360,216110,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BISCAINHO
2014-11-21,"406/27","38.09","21.91",153550,216200,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
2014-11-22,"405/67","1.2","12.8",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-23,"405/67","1.23","12.77",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-24,"342/93","38.32","7.68",174170,260820,46,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ULME
2014-11-24,"343/30","96.56","3.44",199000,265360,100,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BEMPOSTA
2014-11-24,"344/3","156.62","13.38",206750,263640,170,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE MÓS
2014-11-24,"405/67","1.25","12.75",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-24,"331/89","31.4","0.6",194920,273470,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SÃO MIGUEL DO RIO TORTO
2014-11-25,"405/67","1.26","12.74",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-25,"443/924","7.74","51.26",127393.1,181651.8,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2014-11-25,"444/85","29.01","7.99",140865,182086.3,37,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2014-11-25,"453/395","37.79","27.21",120146,179382.3,65,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2014-11-26,"405/67","1.28","12.72",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-27,"405/67","1.34","12.66",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-27,"391/312","8.07","32.93",151239,224433,41,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA
2014-11-27,"353/687",-1.19,"50.19",163432,252892,49,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,SELADO,
2014-11-28,"405/67","1.42","12.58",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-29,"405/67","1.44","12.56",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-11-30,"405/67","1.45","12.55",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-01,"405/67","1.46","12.54",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-02,"405/67","1.46","12.54",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-03,"405/67","1.47","12.53",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-04,"405/67","1.49","12.51",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-05,"405/67","1.5","12.5",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-06,"405/67","1.5","12.5",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-07,"405/67","1.52","12.48",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-08,"405/67","1.53","12.47",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-09,"405/67","1.55","12.45",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-10,"405/67","1.56","12.44",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-11,"405/67","1.58","12.42",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-12,"405/67","1.61","12.39",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-13,"405/67","1.66","12.34",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-14,"405/67","1.71","12.29",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-15,"405/67","1.72","12.28",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-16,"405/67","1.73","12.27",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-16,"368/27","111.77","21.23",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2014-12-17,"405/67","1.75","12.25",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-18,"405/67","1.76","12.24",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-19,"405/67","1.78","12.22",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-20,"405/67","1.79","12.21",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-21,"405/67","1.81","12.19",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-22,"405/67","1.83","12.17",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-23,"405/67","1.86","12.14",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-24,"405/67","1.88","12.12",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-25,"405/67","1.9","12.1",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-26,"405/67","1.92","12.08",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-27,"405/67","1.94","12.06",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-28,"405/67","1.97","12.03",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-29,"442/241","7.0","3.0",119083.5,186173.9,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ANDRÉ
2014-12-29,"434/306","30.9","47.1",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-12-29,"433/297","15.76","12.24",140560.5,192932,28,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO
2014-12-29,"432/855","11.6","18.4",133281.5,190187.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,ALCOCHETE
2014-12-29,"432/800","10.16","0.84",135603.2,194088.8,11,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2014-12-29,"434/280","39.51","34.49",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-12-29,"420/9","18.88","25.12",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-12-29,"420/8","18.47","25.53",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-12-29,"420/12","54.94","5.06",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-12-29,"432/68","0.55","8.45",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2014-12-29,"420/105","28.9","1.1",154278.7,204500.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2014-12-29,"405/67","1.99","12.01",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-30,"405/67","1.99","12.01",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2014-12-30,"443/924","8.1","50.9",127393.1,181651.8,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2014-12-30,"444/317","19.77","24.23",146361.6,183790.2,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2014-12-30,"444/85","30.29","6.71",140865,182086.3,37,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2014-12-30,"453/395","38.03","26.97",120146,179382.3,65,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2014-12-31,"405/67","2.01","11.99",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-01,"405/67","2.03","11.97",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-02,"405/67","2.04","11.96",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-03,"405/67","2.05","11.95",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-04,"405/67","2.07","11.93",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-05,"405/67","2.09","11.91",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-06,"405/67","2.11","11.89",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-07,"405/67","2.13","11.87",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-08,"420/24","31.44","83.56",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
2015-01-08,"420/17","81.95","8.05",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2015-01-08,"420/14","84.33","0.67",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2015-01-08,"407/35","31.66","22.34",168250,213470,54,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2015-01-08,"406/99","47.6","2.4",155360,216110,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BISCAINHO
2015-01-08,"405/67","2.14","11.86",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-08,"406/27","38.2","21.8",153550,216200,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
2015-01-08,"392/31","76.85","14.15",160030,227670,91,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2015-01-08,"406/97","33.69","25.31",152450,212500,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2015-01-08,"405/167","9.44","14.56",147550,210725,24,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2015-01-09,"405/67","2.15","11.85",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-10,"405/67","2.16","11.84",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-11,"405/67","2.18","11.82",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-12,"405/67","2.2","11.8",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-13,"405/67","2.22","11.78",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-14,"405/67","2.23","11.77",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-15,"405/67","2.25","11.75",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
2015-01-16,"405/67","2.29","11.71",137569.9,218952.4,14,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
