"data","codigo","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2024-11-11,"377/86","1.56","4.44",144320,234440,6,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA
2024-12-05,"377/86","1.93","4.07",144320,234440,6,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA
2025-01-09,"377/86","2.01","3.99",144320,234440,6,T7 - ALUVIÕES DO TEJO,EM RESERVA,VALADA
1979-03-01,"377/94","19.92","3.08",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1979-05-01,"377/94","20.1","2.9",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1979-08-01,"377/94","19.4","3.6",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1979-09-01,"377/94","19.1","3.9",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1979-10-01,"377/94","18.9","4.1",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1979-12-01,"377/94","19.09","3.91",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1980-01-01,"377/94","19.06","3.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1980-02-01,"377/94","18.98","4.02",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1980-04-01,"377/94","18.98","4.02",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1980-05-01,"377/94","18.92","4.08",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1980-07-01,"377/94","18.73","4.27",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1980-08-01,"377/94","18.64","4.36",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1980-10-01,"377/94","18.35","4.65",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1981-02-01,"377/94","18.14","4.86",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1981-04-01,"377/94","18.04","4.96",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1981-05-01,"377/94","17.92","5.08",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1981-07-01,"377/94","17.83","5.17",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1981-09-01,"377/94","17.64","5.36",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1981-11-01,"377/94","17.55","5.45",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1982-01-01,"377/94","17.75","5.25",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1982-04-01,"377/94","18.08","4.92",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1982-05-01,"377/94","17.15","5.85",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1982-09-01,"377/94","17.71","5.29",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1982-10-01,"377/94","17.57","5.43",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1982-11-01,"377/94","17.41","5.59",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1983-12-01,"377/94","17.63","5.37",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-01-01,"377/94","17.83","5.17",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-02-01,"377/94","17.98","5.02",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-03-01,"377/94","18.12","4.88",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-04-01,"377/94","18.08","4.92",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-05-01,"377/94","18.0","5.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-06-01,"377/94","17.75","5.25",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-07-01,"377/94","17.7","5.3",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-10-01,"377/94","17.58","5.42",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-11-01,"377/94","17.65","5.35",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1984-12-01,"377/94","17.43","5.57",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-01-01,"377/94","17.61","5.39",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-02-01,"377/94","17.95","5.05",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-04-01,"377/94","18.53","4.47",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-05-01,"377/94","18.83","4.17",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-07-01,"377/94","18.6","4.4",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-09-01,"377/94","18.52","4.48",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-10-01,"377/94","18.45","4.55",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1985-11-01,"377/94","18.5","4.5",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-01-01,"377/94","18.47","4.53",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-02-01,"377/94","18.68","4.32",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-03-01,"377/94","18.96","4.04",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-04-01,"377/94","18.95","4.05",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-05-01,"377/94","18.83","4.17",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-06-01,"377/94","18.66","4.34",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-07-01,"377/94","18.58","4.42",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-09-01,"377/94","18.06","4.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-10-01,"377/94","18.0","5.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1986-12-01,"377/94","18.07","4.93",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-01-01,"377/94","18.0","5.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-03-01,"377/94","18.34","4.66",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-05-01,"377/94","18.39","4.61",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-06-01,"377/94","18.2","4.8",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-07-01,"377/94","17.45","5.55",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-08-01,"377/94","17.9","5.1",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-09-01,"377/94","17.94","5.06",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-10-01,"377/94","18.1","4.9",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-11-01,"377/94","18.15","4.85",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1987-12-01,"377/94","18.15","4.85",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-01-01,"377/94","18.75","4.25",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-02-01,"377/94","18.95","4.05",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-03-01,"377/94","19.08","3.92",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-05-01,"377/94","19.03","3.97",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-06-01,"377/94","18.96","4.04",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-07-01,"377/94","18.73","4.27",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-08-01,"377/94","18.7","4.3",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-09-01,"377/94","18.2","4.8",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-10-01,"377/94","18.21","4.79",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1988-11-01,"377/94","17.3","5.7",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-01-01,"377/94","18.28","4.72",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-03-01,"377/94","17.5","5.5",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-04-01,"377/94","18.0","5.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-05-01,"377/94","18.06","4.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-06-01,"377/94","17.9","5.1",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-07-01,"377/94","17.89","5.11",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-08-01,"377/94","17.87","5.13",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-10-01,"377/94","17.6","5.4",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-11-01,"377/94","17.6","5.4",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1989-12-01,"377/94","17.9","5.1",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-01-01,"377/94","18.8","4.2",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-02-01,"377/94","18.8","4.2",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-03-01,"377/94","18.9","4.1",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-04-01,"377/94","18.82","4.18",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-06-01,"377/94","18.59","4.41",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-08-01,"377/94","18.28","4.72",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-10-01,"377/94","18.1","4.9",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1990-11-01,"377/94","18.14","4.86",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-01-01,"377/94","18.06","4.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-02-01,"377/94","18.1","4.9",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-03-01,"377/94","18.26","4.74",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-04-01,"377/94","18.48","4.52",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-05-01,"377/94","18.5","4.5",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-06-01,"377/94","18.41","4.59",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-07-01,"377/94","18.25","4.75",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-09-01,"377/94","18.0","5.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1991-12-01,"377/94","17.8","5.2",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1992-01-01,"377/94","17.8","5.2",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1992-02-01,"377/94","17.7","5.3",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1992-03-01,"377/94","17.55","5.45",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1992-05-01,"377/94","17.38","5.62",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1992-06-01,"377/94","17.36","5.64",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1992-07-01,"377/94","17.45","5.55",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1993-01-01,"377/94","17.15","5.85",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1993-02-01,"377/94","17.15","5.85",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1993-08-01,"377/94","17.01","5.99",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1993-10-01,"377/94","16.8","6.2",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1993-11-01,"377/94","16.81","6.19",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1994-04-01,"377/94","17.2","5.8",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
1999-12-01,"377/94","19.27","3.73",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-01-01,"377/94","19.08","3.92",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-02-01,"377/94","19.0","4.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-03-01,"377/94","18.98","4.02",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-04-01,"377/94","19.03","3.97",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-05-01,"377/94","19.58","3.42",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-06-01,"377/94","19.44","3.56",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-07-01,"377/94","19.31","3.69",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-08-01,"377/94","19.11","3.89",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-09-01,"377/94","18.95","4.05",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-10-01,"377/94","18.83","4.17",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-11-01,"377/94","18.78","4.22",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2000-12-01,"377/94","19.21","3.79",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2001-01-22,"377/94","20.25","2.75",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2001-02-05,"377/94","20.38","2.62",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2001-03-15,"377/94","20.65","2.35",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2001-05-18,"377/94","20.4","2.6",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2001-06-22,"377/94","20.22","2.78",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2001-07-19,"377/94","20.0","3.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2002-04-10,"377/94","20.16","2.84",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2002-06-12,"377/94","19.93","3.07",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2002-07-05,"377/94","19.86","3.14",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2003-05-25,"377/94","20.7","2.3",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2003-06-24,"377/94","20.63","2.37",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2003-07-28,"377/94","20.6","2.4",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2003-08-19,"377/94","20.15","2.85",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2003-09-23,"377/94","19.95","3.05",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2003-10-26,"377/94","19.87","3.13",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2003-11-24,"377/94","20.23","2.77",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2004-01-02,"377/94","20.9","2.1",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2004-09-09,"377/94","19.84","3.16",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2005-01-14,"377/94","18.85","4.15",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2005-04-12,"377/94","19.47","3.53",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2005-05-09,"377/94","19.45","3.55",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2005-06-06,"377/94","19.4","3.6",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2005-07-04,"377/94","18.78","4.22",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2005-08-11,"377/94","19.25","3.75",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2005-09-12,"377/94","19.21","3.79",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-01-12,"377/94","19.05","3.95",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-02-09,"377/94","19.06","3.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-03-09,"377/94","19.03","3.97",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-04-12,"377/94","19.49","3.51",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-05-11,"377/94","19.57","3.43",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-06-12,"377/94","19.43","3.57",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-07-13,"377/94","19.36","3.64",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-08-03,"377/94","19.31","3.69",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-09-07,"377/94","19.0","4.0",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-10-04,"377/94","19.06","3.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-11-16,"377/94","19.13","3.87",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2006-12-14,"377/94","20.14","2.86",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-01-11,"377/94","20.33","2.67",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-02-12,"377/94","20.18","2.82",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-03-16,"377/94","20.27","2.73",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-04-19,"377/94","20.17","2.83",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-05-22,"377/94","19.98","3.02",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-06-13,"377/94","19.91","3.09",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-07-12,"377/94","19.78","3.22",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-08-16,"377/94","19.57","3.43",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-09-14,"377/94","19.55","3.45",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-10-12,"377/94","19.48","3.52",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-11-14,"377/94","19.4","3.6",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2007-12-10,"377/94","19.35","3.65",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-01-10,"377/94","19.3","3.7",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-02-14,"377/94","19.28","3.72",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-03-13,"377/94","19.36","3.64",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-04-16,"377/94","19.29","3.71",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-05-15,"377/94","19.34","3.66",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-06-18,"377/94","19.26","3.74",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-07-17,"377/94","19.19","3.81",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-08-14,"377/94","19.17","3.83",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-09-11,"377/94","18.97","4.03",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-10-21,"377/94","19.1","3.9",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-11-13,"377/94","19.08","3.92",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2008-12-10,"377/94","19.03","3.97",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-01-15,"377/94","17.99","5.01",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-02-19,"377/94","19.07","3.93",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-03-18,"377/94","19.07","3.93",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-04-16,"377/94","19.06","3.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-05-15,"377/94","18.99","4.01",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-06-19,"377/94","18.97","4.03",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-07-20,"377/94","18.93","4.07",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-08-13,"377/94","18.89","4.11",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-09-18,"377/94","18.85","4.15",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-10-23,"377/94","18.81","4.19",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-11-12,"377/94","18.8","4.2",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2009-12-16,"377/94","18.91","4.09",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-01-14,"377/94","19.38","3.62",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-02-15,"377/94","19.97","3.03",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-03-12,"377/94","21.01","1.99",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-04-16,"377/94","21.06","1.94",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-05-12,"377/94","21.08","1.92",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-06-07,"377/94","20.84","2.16",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-07-08,"377/94","20.72","2.28",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-08-16,"377/94","20.43","2.57",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-09-13,"377/94","20.27","2.73",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-10-07,"377/94","20.18","2.82",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-11-09,"377/94","20.13","2.87",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2010-12-15,"377/94","20.86","2.14",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-01-10,"377/94","21.4","1.6",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-02-14,"377/94","21.32","1.68",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-03-11,"377/94","21.05","1.95",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-04-19,"377/94","21.38","1.62",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-05-11,"377/94","21.45","1.55",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-06-24,"377/94","21.22","1.78",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-07-11,"377/94","21.07","1.93",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-08-23,"377/94","20.72","2.28",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-09-26,"377/94","20.52","2.48",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-10-27,"377/94","20.32","2.68",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-11-23,"377/94","20.85","2.15",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2011-12-23,"377/94","20.88","2.12",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-01-23,"377/94","20.81","2.19",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-02-27,"377/94","20.69","2.31",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-03-28,"377/94","20.53","2.47",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-04-24,"377/94","20.35","2.65",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-05-31,"377/94","20.21","2.79",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-07-20,"377/94","20.03","2.97",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-08-16,"377/94","19.94","3.06",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-09-28,"377/94","19.83","3.17",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-11-29,"377/94","19.77","3.23",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2012-12-21,"377/94","20.11","2.89",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-01-18,"377/94","20.31","2.69",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-02-27,"377/94","20.48","2.52",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-03-28,"377/94","20.97","2.03",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-04-30,"377/94","21.1","1.9",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-05-23,"377/94","20.99","2.01",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-06-28,"377/94","20.67","2.33",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-07-29,"377/94","20.39","2.61",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-08-27,"377/94","20.22","2.78",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-09-26,"377/94","20.07","2.93",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-10-24,"377/94","20.15","2.85",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-11-25,"377/94","20.34","2.66",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2013-12-17,"377/94","20.21","2.79",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-01-28,"377/94","20.81","2.19",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-02-24,"377/94","21.33","1.67",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-05-09,"377/94","21.7","1.3",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-06-13,"377/94","21.56","1.44",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-07-18,"377/94","20.65","2.35",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-08-28,"377/94","20.4","2.6",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-10-24,"377/94","20.33","2.67",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2014-11-27,"377/94","20.7","2.3",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2015-01-29,"377/94","20.91","2.09",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2015-02-26,"377/94","20.89","2.11",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2015-03-20,"377/94","20.79","2.21",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2015-04-27,"377/94","20.67","2.33",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2015-05-29,"377/94","20.57","2.43",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
2015-06-25,"377/94","20.46","2.54",148399,234273,23,T7 - ALUVIÕES DO TEJO,,MUGE
