id,data,codigo,condutividade,condcamp20c,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
2219,2002-09-02 00:00:00+00,443/922,,246.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2220,2003-09-09 00:00:00+00,443/922,,328.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2221,2004-09-20 00:00:00+00,443/922,,365.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2222,2006-02-22 00:00:00+00,443/922,,361.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2223,2007-02-26 00:00:00+00,443/922,,370.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2224,2007-10-15 00:00:00+00,443/922,,360.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2225,2008-02-25 00:00:00+00,443/922,,360.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2226,2008-09-30 00:00:00+00,443/922,,360.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2227,2000-03-01 00:00:00+00,443/940,,191.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2228,2000-09-18 00:00:00+00,443/940,,220.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2229,2001-02-12 00:00:00+00,443/940,,208.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2230,2001-09-03 00:00:00+00,443/940,,623.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2231,2002-02-18 00:00:00+00,443/940,,217.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2232,2002-09-02 00:00:00+00,443/940,,215.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2233,2003-09-09 00:00:00+00,443/940,,316.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2234,2004-02-16 00:00:00+00,443/940,,245.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2235,2004-09-20 00:00:00+00,443/940,,233.00,125750.00,183870.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2236,2000-03-20 00:00:00+00,444/10,,186.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2237,2000-10-09 00:00:00+00,444/10,,145.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2238,2002-03-25 00:00:00+00,444/10,,175.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2239,2002-10-07 00:00:00+00,444/10,,151.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2240,2003-03-31 00:00:00+00,444/10,,145.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2241,2003-10-13 00:00:00+00,444/10,,180.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2242,2004-04-26 00:00:00+00,444/10,,167.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2243,2004-10-18 00:00:00+00,444/10,,148.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2244,2006-04-10 00:00:00+00,444/10,,174.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2245,2006-10-23 00:00:00+00,444/10,,164.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2246,2007-03-19 00:00:00+00,444/10,,170.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2247,2007-11-14 00:00:00+00,444/10,,170.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2248,2008-04-08 00:00:00+00,444/10,,150.00,146650.00,185060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2249,2005-10-07 00:00:00+00,444/AG71,,211.00,147761.00,187667.00,49,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2250,2007-03-22 00:00:00+00,444/AG71,,300.00,147761.00,187667.00,49,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2251,2007-11-15 00:00:00+00,444/AG71,,290.00,147761.00,187667.00,49,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:16.905772+00
2252,2001-10-22 10:40:00+00,445/63,,302.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2253,2002-10-28 00:00:00+00,445/63,,273.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2254,2003-03-24 00:00:00+00,445/63,,299.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2255,2003-09-23 00:00:00+00,445/63,,340.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2256,2004-02-17 00:00:00+00,445/63,,289.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2257,2004-09-22 00:00:00+00,445/63,,311.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2258,2006-03-29 00:00:00+00,445/63,,295.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2259,2006-11-13 00:00:00+00,445/63,,272.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2260,2007-03-13 00:00:00+00,445/63,,290.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2261,2007-10-22 00:00:00+00,445/63,,300.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2262,2008-03-27 00:00:00+00,445/63,,320.00,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2263,2012-11-05 14:35:00+00,445/63,320.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2264,2019-04-03 00:00:00+00,445/63,320.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2265,2020-04-03 00:00:00+00,445/63,354.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2266,2020-09-02 00:00:00+00,445/63,350.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2267,2021-04-07 00:00:00+00,445/63,346.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2268,2021-09-01 00:00:00+00,445/63,369.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2269,2022-04-27 00:00:00+00,445/63,364.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2270,2022-09-07 00:00:00+00,445/63,359.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2271,2023-04-05 00:00:00+00,445/63,359.00,,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:16:16.905772+00
2362,2003-04-14 00:00:00+00,330/231,,657.00,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2395,2007-03-22 00:00:00+00,329/341,,1600.00,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:16:16.905772+00
2396,2007-09-27 00:00:00+00,329/341,,1700.00,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:16:16.905772+00
2397,2008-03-11 00:00:00+00,329/341,,140.00,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:16:16.905772+00
2398,2003-05-26 00:00:00+00,329/6,,587.00,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:16:16.905772+00
2399,2003-10-13 00:00:00+00,329/6,,979.00,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:16:16.905772+00
2400,2004-03-15 00:00:00+00,329/6,,560.00,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:16:16.905772+00
2401,2001-10-11 10:30:00+00,330/186,,260.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2402,2002-02-25 10:25:00+00,330/186,,249.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2403,2002-10-02 00:00:00+00,330/186,,316.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2404,2003-10-13 00:00:00+00,330/186,,384.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2405,2004-03-10 00:00:00+00,330/186,,308.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2406,2004-09-27 00:00:00+00,330/186,,411.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2407,2006-03-06 00:00:00+00,330/186,,235.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2408,2006-10-02 00:00:00+00,330/186,,336.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2409,2007-03-13 00:00:00+00,330/186,,240.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2410,2008-03-31 00:00:00+00,330/186,,260.00,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:16:16.905772+00
2411,2001-10-11 10:05:00+00,330/187,,352.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2412,2002-02-25 10:05:00+00,330/187,,353.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2413,2002-10-02 00:00:00+00,330/187,,460.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2414,2003-09-29 00:00:00+00,330/187,,391.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2415,2004-03-30 00:00:00+00,330/187,,377.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2416,2004-09-27 00:00:00+00,330/187,,517.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2417,2006-03-06 00:00:00+00,330/187,,480.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2418,2006-10-02 00:00:00+00,330/187,,476.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2419,2007-03-13 00:00:00+00,330/187,,460.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2420,2008-03-31 00:00:00+00,330/187,,380.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2421,2008-10-13 00:00:00+00,330/187,,410.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2422,2009-05-27 00:00:00+00,330/187,,440.00,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:16:16.905772+00
2423,2002-10-23 00:00:00+00,330/230,,471.00,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2424,2003-04-14 00:00:00+00,330/230,,240.00,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2425,2003-10-13 00:00:00+00,330/230,,210.00,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2426,2008-03-06 00:00:00+00,330/231,,650.00,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2427,2008-09-25 00:00:00+00,330/231,,470.00,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2428,2002-10-28 00:00:00+00,330/232,,1092.00,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2429,2003-04-14 00:00:00+00,330/232,,1132.00,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2430,2003-10-13 00:00:00+00,330/232,,737.00,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2431,2004-03-10 00:00:00+00,330/232,,792.00,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2432,2004-10-19 00:00:00+00,330/232,,865.00,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2433,2006-09-11 00:00:00+00,330/232,,448.00,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2434,2007-05-09 00:00:00+00,330/232,,1100.00,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2435,2002-10-28 00:00:00+00,330/233,,281.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2436,2003-04-14 00:00:00+00,330/233,,655.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2437,2003-10-13 00:00:00+00,330/233,,746.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2438,2004-03-15 00:00:00+00,330/233,,647.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2439,2004-10-21 00:00:00+00,330/233,,279.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2440,2006-03-14 00:00:00+00,330/233,,719.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2441,2007-03-22 00:00:00+00,330/233,,720.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2442,2007-09-27 00:00:00+00,330/233,,880.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2443,2008-03-11 00:00:00+00,330/233,,910.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2444,2008-09-30 00:00:00+00,330/233,,730.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2445,2009-05-20 00:00:00+00,330/233,,680.00,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2446,2002-10-23 00:00:00+00,330/234,,438.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2447,2003-04-14 00:00:00+00,330/234,,646.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2448,2003-10-13 00:00:00+00,330/234,,594.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2449,2004-03-15 00:00:00+00,330/234,,605.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2450,2004-10-20 00:00:00+00,330/234,,541.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2451,2006-03-14 00:00:00+00,330/234,,602.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2452,2007-03-22 00:00:00+00,330/234,,650.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2453,2007-09-27 00:00:00+00,330/234,,550.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2454,2008-03-11 00:00:00+00,330/234,,570.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2455,2008-09-30 00:00:00+00,330/234,,560.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2456,2009-04-13 00:00:00+00,330/234,,480.00,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:16:16.905772+00
2457,2002-11-26 00:00:00+00,330/235,,890.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2458,2003-05-26 00:00:00+00,330/235,,643.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2459,2003-10-13 00:00:00+00,330/235,,674.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2460,2004-03-15 00:00:00+00,330/235,,682.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2461,2004-10-21 00:00:00+00,330/235,,324.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2462,2006-03-14 00:00:00+00,330/235,,739.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2463,2007-05-08 00:00:00+00,330/235,,750.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2464,2007-09-27 00:00:00+00,330/235,,840.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2465,2008-03-11 00:00:00+00,330/235,,860.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2466,2008-09-30 00:00:00+00,330/235,,810.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2467,2009-05-20 00:00:00+00,330/235,,680.00,171120.00,271440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2468,2002-11-19 00:00:00+00,331/1,,268.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2469,2003-04-08 00:00:00+00,331/1,,285.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2470,2003-10-14 00:00:00+00,331/1,,238.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2471,2004-03-16 00:00:00+00,331/1,,272.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2472,2004-10-13 00:00:00+00,331/1,,258.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2473,2006-03-15 00:00:00+00,331/1,,338.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2474,2006-09-13 00:00:00+00,331/1,,294.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2475,2007-03-29 00:00:00+00,331/1,,340.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2476,2008-03-24 00:00:00+00,331/1,,330.00,188570.00,278970.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2492,2002-11-04 00:00:00+00,331/129,,385.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2493,2003-04-08 00:00:00+00,331/129,,521.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2494,2003-10-14 00:00:00+00,331/129,,454.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2495,2004-07-19 00:00:00+00,331/129,,446.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2496,2004-10-13 00:00:00+00,331/129,,365.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2497,2006-05-15 00:00:00+00,331/129,,669.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2498,2006-09-13 00:00:00+00,331/129,,454.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2499,2008-05-14 00:00:00+00,331/129,,620.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2500,2008-10-02 00:00:00+00,331/129,,660.00,187630.00,276740.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2501,2002-11-04 00:00:00+00,331/130,,550.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2502,2004-07-19 00:00:00+00,331/130,,521.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2503,2004-10-13 00:00:00+00,331/130,,494.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2504,2006-03-15 00:00:00+00,331/130,,560.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2505,2006-09-13 00:00:00+00,331/130,,522.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2506,2007-03-29 00:00:00+00,331/130,,610.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2507,2008-03-24 00:00:00+00,331/130,,490.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2508,2008-10-02 00:00:00+00,331/130,,520.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2509,2009-10-22 00:00:00+00,331/130,,490.00,188860.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2510,2002-11-04 00:00:00+00,331/131,,401.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2511,2003-05-26 00:00:00+00,331/131,,357.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2512,2003-10-14 00:00:00+00,331/131,,389.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2513,2004-07-19 00:00:00+00,331/131,,359.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2514,2004-10-13 00:00:00+00,331/131,,403.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2515,2006-03-15 00:00:00+00,331/131,,516.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2516,2006-09-13 00:00:00+00,331/131,,433.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2517,2007-03-29 00:00:00+00,331/131,,450.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2518,2008-10-02 00:00:00+00,331/131,,490.00,189600.00,277700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
