id,data,codigo,nitrato,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
838,2023-03-27 00:00:00+00,353/30,11.000,153980.00,253010.00,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM,2025-07-17 14:15:52.981546+00
839,2023-09-04 00:00:00+00,353/30,11.000,153980.00,253010.00,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,SANTA IRIA DA RIBEIRA DE SANTARÉM,2025-07-17 14:15:52.981546+00
871,2023-04-10 00:00:00+00,342/113,37.0,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:52.981546+00
901,2004-09-27 00:00:00+00,330/187,6.601,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:52.981546+00
925,2023-09-25 10:20:00+00,342/113,130.0,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:52.981546+00
982,2016-04-05 10:50:00+00,330/233,99.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:53.356564+00
1168,2005-03-28 00:00:00+00,330/187,5.71,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:53.356564+00
1296,2010-06-25 12:30:00+00,330/22,14.0,174332.00,270792.00,25,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHEIRO GRANDE,2025-07-17 14:15:53.356564+00
1297,2014-05-15 00:00:00+00,330/22,14.0,174332.00,270792.00,25,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHEIRO GRANDE,2025-07-17 14:15:53.356564+00
1421,2006-03-06 00:00:00+00,330/187,7.04,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:53.356564+00
1465,2002-10-28 00:00:00+00,342/114,100.87,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:53.356564+00
1528,2003-05-26 00:00:00+00,342/114,111.59,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:53.356564+00
1556,2006-10-02 00:00:00+00,330/187,6.6,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:53.356564+00
1586,2000-04-17 00:00:00+00,353/26,0.22,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1587,2000-09-25 00:00:00+00,353/26,0.18,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1588,2001-02-19 00:00:00+00,353/26,0.18,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1589,2001-10-11 00:00:00+00,353/26,0.18,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1590,2002-02-25 00:00:00+00,353/26,0.18,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1591,2002-10-02 00:00:00+00,353/26,0.84,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1592,2016-10-17 09:25:00+00,330/233,110.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:53.356564+00
1593,2003-02-26 00:00:00+00,353/26,0.84,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1594,2003-09-29 00:00:00+00,353/26,0.66,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1595,2004-03-30 00:00:00+00,353/26,0.66,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1596,2004-09-27 00:00:00+00,353/26,0.664,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1597,2005-05-10 00:00:00+00,353/26,0.62,166310.00,258300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE CAVALOS,2025-07-17 14:15:53.356564+00
1605,2013-01-31 00:00:00+00,353/687,18.0,163432.00,252892.00,49,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,SELADO,,2025-07-17 14:15:53.356564+00
1685,2000-03-27 00:00:00+00,365/18,0.18,156920.00,248280.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALMEIRIM,2025-07-17 14:15:53.356564+00
1686,2000-10-16 00:00:00+00,365/18,0.18,156920.00,248280.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALMEIRIM,2025-07-17 14:15:53.356564+00
1687,2001-04-16 00:00:00+00,365/18,0.18,156920.00,248280.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALMEIRIM,2025-07-17 14:15:53.356564+00
1688,2000-03-27 00:00:00+00,365/27,1.13,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1689,2000-10-16 00:00:00+00,365/27,0.49,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1690,2001-04-16 00:00:00+00,365/27,0.49,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1691,2001-10-10 00:00:00+00,365/27,1.46,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1692,2002-04-10 00:00:00+00,365/27,0.66,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1693,2002-10-22 00:00:00+00,365/27,0.84,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1694,2003-04-15 00:00:00+00,365/27,0.8,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1695,2003-11-10 00:00:00+00,365/27,0.91,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1696,2004-04-06 00:00:00+00,365/27,1.11,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1697,2004-10-11 00:00:00+00,365/27,1.196,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1698,2005-04-04 00:00:00+00,365/27,0.8,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1699,2005-11-03 00:00:00+00,365/27,0.66,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1700,2006-04-10 00:00:00+00,365/27,0.66,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1701,2006-10-23 00:00:00+00,365/27,0.84,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1702,2007-03-27 00:00:00+00,365/27,0.84,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1703,2007-11-14 00:00:00+00,365/27,0.93,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1704,2008-04-07 00:00:00+00,365/27,0.84,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1705,2008-10-22 00:00:00+00,365/27,0.84,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1706,2009-06-29 00:00:00+00,365/27,0.886,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1707,2009-10-26 00:00:00+00,365/27,0.886,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1708,2010-07-14 10:50:00+00,365/27,3.0,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1709,2011-02-14 13:40:00+00,365/27,2.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1710,2012-11-12 10:15:00+00,365/27,0.93,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1711,2013-03-11 10:25:00+00,365/27,1.1,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1712,2013-11-18 09:10:00+00,365/27,2.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1713,2014-03-10 10:20:00+00,365/27,1.3,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1714,2005-04-12 00:00:00+00,342/114,110.0,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:53.356564+00
1715,2014-05-07 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1716,2014-10-08 10:00:00+00,365/27,1.1,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1717,2015-03-03 09:55:00+00,365/27,1.1,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1718,2015-10-07 10:00:00+00,365/27,1.1,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1719,2016-03-01 10:25:00+00,365/27,1.3,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1720,2016-10-10 00:00:00+00,365/27,1.4,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1721,2017-06-14 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1722,2017-09-28 00:00:00+00,365/27,1.4,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1723,2018-05-24 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1724,2018-10-31 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1725,2019-05-14 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1726,2019-09-10 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1727,2020-06-18 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1728,2020-10-14 00:00:00+00,365/27,1.000,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1729,2021-04-29 00:00:00+00,365/27,1.1,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1730,2021-09-22 00:00:00+00,365/27,1.4,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1731,2022-04-06 00:00:00+00,365/27,1.8,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1732,2022-09-07 00:00:00+00,365/27,1.3,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1733,2023-05-10 00:00:00+00,365/27,1.3,161520.00,244710.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1734,2006-04-10 00:00:00+00,365/AG18,350.0,167341.00,243744.00,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1735,2006-10-23 00:00:00+00,365/AG18,390.0,167341.00,243744.00,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1736,2007-03-27 00:00:00+00,365/AG18,330.0,167341.00,243744.00,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1737,2007-11-14 00:00:00+00,365/AG18,390.0,167341.00,243744.00,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1738,2008-04-07 00:00:00+00,365/AG18,320.0,167341.00,243744.00,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1739,2006-04-10 00:00:00+00,365/AG19,120.0,167982.00,244383.00,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1740,2006-10-23 00:00:00+00,365/AG19,93.0,167982.00,244383.00,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1741,2007-11-14 00:00:00+00,365/AG19,94.0,167982.00,244383.00,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1742,2008-04-07 00:00:00+00,365/AG19,110.0,167982.00,244383.00,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1743,2008-10-22 00:00:00+00,365/AG19,86.0,167982.00,244383.00,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1744,2006-11-09 00:00:00+00,365/AG25,86.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1745,2007-03-27 00:00:00+00,365/AG25,88.56,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1746,2008-04-07 00:00:00+00,365/AG25,180.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1747,2008-10-22 00:00:00+00,365/AG25,170.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1748,2009-06-29 00:00:00+00,365/AG25,186.06,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1749,2009-10-26 00:00:00+00,365/AG25,88.6,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1750,2010-07-14 11:10:00+00,365/AG25,170.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1751,2011-02-14 14:30:00+00,365/AG25,130.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1752,2012-11-12 10:00:00+00,365/AG25,160.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1753,2013-03-11 10:10:00+00,365/AG25,110.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1754,2013-11-18 10:00:00+00,365/AG25,44.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1755,2014-03-10 11:00:00+00,365/AG25,110.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1756,2014-10-08 10:15:00+00,365/AG25,77.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1757,2015-03-03 10:20:00+00,365/AG25,100.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1758,2007-03-13 00:00:00+00,330/187,2.26,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:53.356564+00
1759,2015-10-07 09:45:00+00,365/AG25,110.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1760,2016-03-01 09:55:00+00,365/AG25,200.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1761,2016-10-10 09:50:00+00,365/AG25,110.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1762,2017-04-18 09:50:00+00,365/AG25,150.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1763,2017-10-23 10:45:00+00,365/AG25,120.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1764,2018-04-17 09:30:00+00,365/AG25,340.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1765,2018-10-03 09:50:00+00,365/AG25,140.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1766,2019-03-11 09:55:00+00,365/AG25,130.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1767,2019-11-13 10:05:00+00,365/AG25,140.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1768,2020-03-03 10:20:00+00,365/AG25,320.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1769,2020-10-14 10:00:00+00,365/AG25,430.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1770,2021-02-17 10:05:00+00,365/AG25,230.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1771,2021-09-28 09:50:00+00,365/AG25,160.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1772,2022-03-15 10:50:00+00,365/AG25,170.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1773,2022-09-27 10:10:00+00,365/AG25,230.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1774,2017-03-13 00:09:00+00,330/233,93.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:53.356564+00
1775,2023-03-08 10:00:00+00,365/AG25,240.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1776,2023-10-02 09:55:00+00,365/AG25,120.0,166194.00,242603.00,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:15:53.356564+00
1821,2000-03-27 00:00:00+00,377/236,0.62,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1822,2001-04-16 12:30:00+00,377/236,0.55,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1823,2001-10-10 14:45:00+00,377/236,1.82,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1824,2002-04-08 00:00:00+00,377/236,1.32,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1825,2002-10-22 00:00:00+00,377/236,0.84,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1826,2003-04-09 00:00:00+00,377/236,1.41,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1827,2003-11-10 00:00:00+00,377/236,2.2,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1828,2005-04-04 00:00:00+00,377/236,2.6,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1829,2005-11-03 00:00:00+00,377/236,0.9,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1830,2006-04-10 00:00:00+00,377/236,2.1,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1831,2006-10-24 00:00:00+00,377/236,3.3,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.356564+00
1832,2007-11-15 00:00:00+00,377/236,2.1,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.832522+00
1833,2008-04-14 00:00:00+00,377/236,0.89,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.832522+00
1834,2008-10-29 00:00:00+00,377/236,3.0,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.832522+00
1835,2009-04-27 00:00:00+00,377/236,3.5,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.832522+00
1836,2009-09-23 00:00:00+00,377/236,3.4,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.832522+00
1837,2010-07-12 09:45:00+00,377/236,10.0,150150.00,237050.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MUGE,2025-07-17 14:15:53.832522+00
1849,2000-03-27 00:00:00+00,378/57,0.75,152550.00,231100.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MARINHAIS,2025-07-17 14:15:53.832522+00
